jaar,gem_jaar,og_jaar_trend,bg_jaar_trend,aantal dagen onder kritisch minimum,og_jaar_indicator,bg_jaar_indicator,tijdvenster
2016,31.975439044885924,28.50142308286598,35.8729000703078,24.131034482758622,19.631041668380664,28.63102729713658,6
2017,38.260260462372514,34.30563724470238,42.67075758444448,36.796551724137935,29.85769833910853,43.73540510916734,6
2018,46.71837783488225,41.85740126739292,52.14386850201033,61.60344827586207,52.88587411843805,70.32102243328609,6
2019,55.076922775728676,49.20027796610694,61.655493583456476,64.75603448275862,56.0063693631974,73.50569960231985,6
2020,61.773359098974076,55.261310296460266,69.05279433114042,75.95344827586207,66.73810570691334,85.1687908448108,6
2021,66.24398799493467,59.07948902237512,74.27731718889925,58.22844827586207,50.907611524817526,65.54928502690662,6
2022,70.30297836567492,61.03698804799949,80.97563338475624,67.57844827586207,59.95734999606808,75.19954655565606,6
1985,9.803926644647204,7.281620062171784,13.199944082904535,4.087931034482758,0.7735407888451724,7.4023212801203435,8
1986,11.737982955352638,9.337421327931727,14.755705994330222,12.095689655172414,8.460967697641827,15.730411612703001,8
1987,14.153057876782363,11.798027888349285,16.97818051958999,6.185344827586207,4.323032861719658,8.047656793452758,8
1988,17.667641930238965,15.281023221697527,20.42700720014105,3.929310344827586,2.729714293013735,5.128906396641437,8
1989,22.62649696364498,20.07001668518268,25.50861680268581,26.53793103448276,22.735123484616196,30.340738584349324,8
1990,27.81552478522918,24.737826788820083,31.27612727191393,40.06206896551724,35.22442730379004,44.899710627244446,8
1991,31.544548801327714,28.032781136352284,35.496248275879275,38.42844827586207,33.134590207568095,43.72230634415604,8
1992,33.28698680188359,29.692206092279314,37.316980991752075,31.345689655172414,26.938486321012142,35.752892989332686,8
1993,33.7148877742046,30.18587481013984,37.656475579279224,30.70603448275862,26.23126560651989,35.18080335899735,8
1994,33.51934480232751,30.08170545019226,37.34982638659336,28.59051724137931,24.94429552159045,32.23673896116817,8
1995,33.03632215774366,29.69853835207483,36.74923556074524,31.10948275862069,27.548635989753723,34.67032952748765,8
1996,32.0230974989141,28.80286929316742,35.60335475563961,36.87155172413793,32.66298032512105,41.08012312315481,8
1997,30.075339628186626,27.038474733257992,33.453294339794375,34.99655172413793,30.16178596277054,39.83131748550532,8
1998,27.340616257138823,24.558451350780665,30.437965596570965,29.560344827586206,24.95580150497579,34.164888150196624,8
1999,24.363862303812063,21.834058808176078,27.18678151296511,26.81637931034483,23.065990134016044,30.566768486673613,8
2000,21.645973642517564,19.303912460948098,24.272187095773468,21.51206896551724,18.447989615701243,24.57614831533324,8
2001,19.658475292163914,17.44032877815919,22.158736554128712,17.893103448275863,15.515923390901396,20.27028350565033,8
2002,18.656945673891325,16.540270116676826,21.044494402033784,12.95948275862069,11.119175329404584,14.799790187836795,8
2003,18.719353925370307,16.700797537524803,20.981884882798894,20.261206896551723,17.822070811111978,22.70034298199147,8
2004,19.44266432838012,17.458563622666087,21.6522506866082,18.782758620689656,16.278125860184907,21.287391381194404,8
2005,20.61579261750192,18.575045629379257,22.880746229534285,23.52758620689655,20.01907727214964,27.03609514164346,8
2006,21.862676828596683,19.70431740794763,24.25745729810813,27.294827586206896,23.14063165977928,31.44902351263451,8
2007,22.91864339623112,20.65866601866109,25.425853472297494,24.537068965517243,20.18773221082128,28.886405720213205,8
2008,23.929748964009757,21.5829821996329,26.53168501849878,21.358620689655172,17.000014298269065,25.71722708104128,8
2009,25.054450497833162,22.601124970037223,27.77408162560762,28.49137931034483,23.497345559947206,33.48541306074245,8
2010,25.947246732081542,23.400160118739848,28.771581457527766,31.282758620689656,26.06349559768674,36.50202164369257,8
2011,26.341893042185077,23.75993089453229,29.204433806059598,32.45086206896552,26.330614785763718,38.571109352167326,8
2012,26.31120414606379,23.73268180128275,29.169879300300003,29.120689655172413,23.346952948902338,34.894426361442484,8
2013,26.313316428030813,23.698704577008026,29.216391098162333,28.563793103448276,23.28973541301499,33.83785079388156,8
2014,26.837093125712144,24.116108692050506,29.86508215877955,24.93103448275862,20.231764164054255,29.630304801462984,8
2015,28.441340615996367,25.54973991396076,31.660199233305082,30.294827586206896,25.154045333952705,35.43560983846109,8
2016,31.413080628127688,28.27067665662017,34.904775946286925,26.15258620689655,21.653426104500817,30.651746309292285,8
2017,36.24339016591882,32.72074328243702,40.14527785571704,34.76293103448276,28.551529314462435,40.97433275450309,8
2018,42.695155338102566,38.53326005830284,47.30656805540463,53.66724137931035,46.11703676546628,61.21744599315441,8
2019,49.54490798785318,44.62072997565836,55.012499994149174,57.30603448275862,49.6457322114013,64.96633675411593,8
2020,55.937230440303324,50.353793577824035,62.13978187156105,67.82327586206897,59.584167340781846,76.06238438335609,8
2021,61.46224718089175,55.10657535658739,68.55094521988771,56.64655172413793,49.54598090216367,63.74712254611219,8
2022,67.08053126652747,58.91993816790922,76.37139167010169,65.47413793103448,58.09940502230465,72.8488708397643,8
1985,9.82832473591404,7.329086143072308,13.179810583327018,4.087931034482758,0.7735407888451724,7.4023212801203435,10
1986,11.765452311319907,9.374487186421643,14.766233644272738,12.095689655172414,8.460967697641827,15.730411612703001,10
1987,14.1798798189161,11.828299894865951,16.998976477268528,6.185344827586207,4.323032861719658,8.047656793452758,10
1988,17.666740835838876,15.310798140617086,20.38520323331214,3.929310344827586,2.729714293013735,5.128906396641437,10
1989,22.540322824591822,20.04832115132659,25.342079728366503,26.53793103448276,22.735123484616196,30.340738584349324,10
1990,27.582675393229433,24.541290064879185,31.000977529581625,40.06206896551724,35.22442730379004,44.899710627244446,10
1991,31.129043107735075,27.65934079251231,35.03399925805724,38.42844827586207,33.134590207568095,43.72230634415604,10
1992,32.6963513431804,29.200250469460293,36.61103497296316,31.345689655172414,26.938486321012142,35.752892989332686,10
1993,33.01308063951126,29.61757768538243,36.797860543766504,29.644827586206898,25.402528985248132,33.88712618716566,10
1994,32.86210525877196,29.554685119938515,36.5396537860612,27.666379310344826,24.25237734763887,31.080381273050783,10
1995,32.61515607306863,29.39433861419792,36.18888724228069,30.380172413793105,26.989168418332206,33.771176409254004,10
1996,32.02578446481235,28.895986467551335,35.49457886611234,36.02155172413793,32.048399272603596,39.99470417567226,10
1997,30.614415262962993,27.62444661992742,33.92800713035981,35.970689655172414,31.43332397499133,40.508055335353504,10
1998,28.34150725850975,25.569900105772653,31.413538197703843,31.520689655172415,27.052847202126078,35.988532108218756,10
1999,25.659355644966645,23.11096845290441,28.488746953922593,27.65,23.943564053850487,31.35643594614951,10
2000,23.12112875476481,20.732906470110976,25.78445022481938,22.28448275862069,19.234585253334846,25.334380263906535,10
2001,21.21078084610833,18.936041397480835,23.758779074146315,19.532758620689656,17.049965436198782,22.01555180518053,10
2002,20.13633779673506,17.97146298770575,22.561997325515666,15.812068965517241,13.76974850186973,17.854389429164755,10
2003,19.915134390658626,17.86196914719671,22.20430314987074,21.78793103448276,19.44546163930452,24.130400429661,10
2004,20.178921372607064,18.183882100481338,22.392845791222967,20.364655172413794,17.957786965461402,22.771523379366187,10
2005,20.763540894423848,18.760838439058134,22.980030017040942,23.092241379310344,20.021158576995145,26.163324181625544,10
2006,21.454571674473495,19.40070484407404,23.725872303846682,25.21206896551724,21.686140017135372,28.737997913899108,10
2007,22.147896663845305,20.03536949444282,24.483168467066573,22.927586206896553,19.186695680192145,26.66847673360096,10
2008,23.002965809968952,20.821773468104986,25.412649737311636,20.583620689655174,16.743927660816993,24.423313718493354,10
2009,24.128191045075685,21.84494074607367,26.650088451821848,26.877586206896552,22.44104428253997,31.314128131253135,10
2010,25.183459250220174,22.785109678208144,27.83425793267347,29.96206896551724,25.213342951377335,34.710794979657145,10
2011,25.850257001134207,23.386408768051542,28.573681134726986,31.88706896551724,26.31145960049441,37.46267833054007,10
2012,26.08641520490337,23.614301989157234,28.817326828253204,29.238793103448277,23.798248567784043,34.67933763911251,10
2013,26.247748075437972,23.74457773563928,29.01480441985671,28.556896551724137,23.469763278776647,33.64402982467163,10
2014,26.781894167662767,24.176307279200703,29.668296606445292,25.563793103448276,20.899448468532118,30.228137738364435,10
2015,28.203541165062266,25.434158236165796,31.27446667837018,29.516379310344828,24.49562403843951,34.53713458225015,10
2016,30.804438195594866,27.81739780859125,34.1122278609812,26.408620689655173,21.93042448104986,30.886816898260484,10
2017,34.97670868320687,31.67944535330479,38.61715811834115,34.26293103448276,28.467479971858275,40.05838209710725,10
2018,40.47473420651135,36.65032117852193,44.69821972659195,49.80344827586207,42.933243870593984,56.67365268113015,10
2019,46.31863139864333,41.854011271914814,51.259498180596616,52.63275862068966,45.68842922880107,59.577088012578244,10
2020,51.894559859127305,46.85723500082542,57.473415640617894,61.45775862068965,53.99254085647665,68.92297638490265,10
2021,56.92025876800145,51.20458012967532,63.273946393294835,53.373275862068965,46.73192545993511,60.01462626420282,10
2022,62.13624513173625,54.874694062149345,70.35871497886565,61.70862068965517,54.73577209419112,68.68146928511922,10
1985,9.783323558390606,7.229155719193575,13.239916743533312,4.087931034482758,0.7735407888451724,7.4023212801203435,20
1986,11.322057923838429,9.085836663828248,14.108661686720339,12.095689655172414,8.460967697641827,15.730411612703001,20
1987,13.284860091696725,10.886062010052635,16.212245299813702,6.185344827586207,4.323032861719658,8.047656793452758,20
1988,16.720122974081825,14.13845776774438,19.77319710967455,3.929310344827586,2.729714293013735,5.128906396641437,20
1989,22.395500648756745,20.035321835239156,25.03371063529895,26.53793103448276,22.735123484616196,30.340738584349324,20
1990,28.37033453511606,25.015135147245672,32.17555599426858,40.06206896551724,35.22442730379004,44.899710627244446,20
1991,31.857017758393404,27.997100775738822,36.249095525563796,38.42844827586207,33.134590207568095,43.72230634415604,20
1992,32.41236585707538,29.020490043946968,36.200679549587065,31.345689655172414,26.938486321012142,35.752892989332686,20
1993,31.675075856246814,28.584668475085756,35.099600031166005,29.644827586206898,25.402528985248132,33.88712618716566,20
1994,30.97298696047923,27.948265871036874,34.325060656023645,27.666379310344826,24.25237734763887,31.080381273050783,20
1995,30.842464233772198,27.931477342874267,34.05683087701758,29.68103448275862,26.408410952047277,32.95365801346996,20
1996,30.898254980303033,28.05546543139143,34.029097223944085,34.251724137931035,30.568136841398662,37.93531143446341,20
1997,30.380792067090052,27.576841876059945,33.46984149860292,33.98275862068966,29.926032219511086,38.03948502186823,20
1998,29.090881085536875,26.428822364739858,32.021077241107605,30.97758620689655,27.026273435838874,34.928898977954226,20
1999,27.358542639780456,24.879211991753074,30.084950263729965,29.083620689655174,25.67020238629781,32.49703899301254,20
2000,25.56975995519996,23.228012866728893,28.14759178573768,25.900862068965516,22.887977208897354,28.913746929033678,20
2001,24.16115166098881,21.895409988514608,26.661352762588987,24.00948275862069,21.364071852505322,26.654893664736054,20
2002,23.370995477674175,21.171709543197597,25.798739988522094,21.63362068965517,19.27180341538603,23.99543796392431,20
2003,23.260070385289282,21.13049545435053,25.604268271770188,24.880172413793105,22.493112373867966,27.267232453718243,20
2004,23.417361325446926,21.304462873195163,25.739809293032625,24.079310344827586,21.716970773167635,26.44164991648754,20
2005,23.661729042010062,21.53379932950817,25.999936782650884,25.483620689655172,23.01874376961455,27.948497609695796,20
2006,23.763937161631333,21.636984209778728,26.099973265531993,26.40603448275862,23.87561710340132,28.93645186211592,20
2007,23.65904794417256,21.557565296472816,25.965388109771403,24.69051724137931,22.13834733926994,27.24268714348868,20
2008,23.62151654902559,21.52584083721968,25.921219444822352,22.658620689655173,20.071973014242744,25.245268365067602,20
2009,23.905248500170334,21.80104258910426,26.212549400756693,25.11293103448276,22.215967683235732,28.009894385729787,20
2010,24.299424869851883,22.16026924047612,26.645075589925007,26.31637931034483,23.226171023709,29.406587596980657,20
2011,24.56548504761269,22.391271964100323,26.950816219463025,27.40603448275862,23.798445806704517,31.013623158812724,20
2012,24.610144778888777,22.439001184702658,26.991362986814345,26.40948275862069,22.706427428536287,30.112538088705094,20
2013,24.632331776254333,22.46170305598175,27.01272326605197,26.495689655172413,22.822603937804654,30.16877537254017,20
2014,24.89419987464015,22.67250293919683,27.33360269311701,25.094827586206897,21.448079004082285,28.74157616833151,20
2015,25.78286385161808,23.451601003176297,28.345871495129032,27.304310344827588,23.340388528011943,31.268232161643233,20
2016,27.502889399262294,25.01584878130928,30.23718810905225,25.88189655172414,22.082684255626155,29.681108847822124,20
