jaar	tijdvenster	droogte_ind_j	droogte_ind_j_var	lcl	ucl
1985	0	4.08793103448276	2.85953318939441	0.773540788845172	7.40232128012034
1985	2	4.08793103448276	2.85953318939441	0.773540788845172	7.40232128012034
1985	4	4.08793103448276	2.85953318939441	0.773540788845172	7.40232128012034
1985	6	4.08793103448276	2.85953318939441	0.773540788845172	7.40232128012034
1985	8	4.08793103448276	2.85953318939441	0.773540788845172	7.40232128012034
1985	10	4.08793103448276	2.85953318939441	0.773540788845172	7.40232128012034
1985	20	4.08793103448276	2.85953318939441	0.773540788845172	7.40232128012034
1985	30	4.08793103448276	2.85953318939441	0.773540788845172	7.40232128012034
1986	0	16.5422413793103	7.25885507280389	11.2615579341791	21.8229248244416
1986	2	12.0956896551724	3.4389847221353	8.46096769764183	15.730411612703
1986	4	12.0956896551724	3.4389847221353	8.46096769764183	15.730411612703
1986	6	12.0956896551724	3.4389847221353	8.46096769764183	15.730411612703
1986	8	12.0956896551724	3.4389847221353	8.46096769764183	15.730411612703
1986	10	12.0956896551724	3.4389847221353	8.46096769764183	15.730411612703
1986	20	12.0956896551724	3.4389847221353	8.46096769764183	15.730411612703
1986	30	12.0956896551724	3.4389847221353	8.46096769764183	15.730411612703
1987	0	0.645689655172414	0.305346300874064	-0.437370061296537	1.72874937164136
1987	2	5.66293103448276	0.889314321401006	3.81458315134655	7.51127891761897
1987	4	6.18534482758621	0.902802441224941	4.32303286171966	8.04765679345276
1987	6	6.18534482758621	0.902802441224941	4.32303286171966	8.04765679345276
1987	8	6.18534482758621	0.902802441224941	4.32303286171966	8.04765679345276
1987	10	6.18534482758621	0.902802441224941	4.32303286171966	8.04765679345276
1987	20	6.18534482758621	0.902802441224941	4.32303286171966	8.04765679345276
1987	30	6.18534482758621	0.902802441224941	4.32303286171966	8.04765679345276
1988	0	0.980172413793103	0.317690314892463	-0.124562447470397	2.0849072750566
1988	2	0.787931034482759	0.195896332686651	-0.0795684477355534	1.65543051670107
1988	4	3.92931034482759	0.374591495087302	2.72971429301374	5.12890639664144
1988	6	3.92931034482759	0.374591495087302	2.72971429301374	5.12890639664144
1988	8	3.92931034482759	0.374591495087302	2.72971429301374	5.12890639664144
1988	10	3.92931034482759	0.374591495087302	2.72971429301374	5.12890639664144
1988	20	3.92931034482759	0.374591495087302	2.72971429301374	5.12890639664144
1988	30	3.92931034482759	0.374591495087302	2.72971429301374	5.12890639664144
1989	0	72.3284482758621	30.5272563077581	61.4991589255915	83.1577376261326
1989	2	48.2172413793103	13.533339174333	41.006854720322	55.4276280382987
1989	4	30.5887931034483	5.1714040433277	26.1316117325764	35.0459744743202
1989	6	26.5379310344828	3.7644068256253	22.7351234846162	30.3407385843493
1989	8	26.5379310344828	3.7644068256253	22.7351234846162	30.3407385843493
1989	10	26.5379310344828	3.7644068256253	22.7351234846162	30.3407385843493
1989	20	26.5379310344828	3.7644068256253	22.7351234846162	30.3407385843493
1989	30	26.5379310344828	3.7644068256253	22.7351234846162	30.3407385843493
1990	0	74.4336206896552	36.4425114342783	62.6015645739193	86.2656768053911
1990	2	73.3887931034483	23.6602798595031	63.8549936977409	82.9225925091557
1990	4	51.2879310344828	10.640674896218	44.8944017523639	57.6814603166016
