jaar,gem_jaar,og_jaar_trend,bg_jaar_trend,aantal dagen boven hoog drempelpeil,og_jaar_indicator,bg_jaar_indicator,tijdvenster
2011,11.954447721194187,10.011165843307197,14.274942854363388,9.744827586206897,5.322856153578517,14.166799018835277,0
2012,12.391798248915949,10.473900804589743,14.6608858253218,8.725862068965517,5.618437181088334,11.8332869568427,0
2013,13.12238053188523,11.184690338191636,15.395765606099172,9.673275862068966,5.3944283332456875,13.952123390892243,0
2014,14.129314608488366,12.112165342734361,16.48239812259481,7.818965517241379,3.148526179307466,12.489404855175291,0
2015,15.385893885793699,13.220148294320497,17.906435343588665,10.74051724137931,6.524390198322591,14.95664428443603,0
2016,16.842663480771726,14.458279964061294,19.62026699107007,25.901724137931033,19.02845201736695,32.77499625849512,0
2017,18.3917470946521,15.733150323970742,21.499595073358115,11.50603448275862,6.2852330582757086,16.726835907241533,0
2018,20.028159043545195,17.043110962701256,23.536029047244103,19.551724137931036,12.211828604577953,26.89161967128412,0
2019,21.724446013025084,18.33502389846954,25.740438473725476,14.48448275862069,7.082079729118908,21.88688578812247,0
2020,23.477606746246682,19.542627725403428,28.204908074614064,18.120689655172413,11.317740536970678,24.923638773374147,0
2021,25.302544592459018,20.587879750086717,31.09687693074273,20.257758620689657,12.89742788631008,27.618089355069234,0
2022,27.220596742837905,21.415786711978754,34.59881707832601,17.325,10.728661222369633,23.921338777630368,0
1985,31.154638053667664,25.227374235274304,38.47453417874441,21.15344827586207,13.374956201636696,28.93194035008744,2
1986,31.54317225926462,26.74892469317621,37.19669959037507,27.322413793103447,21.169480253024165,33.47534733318273,2
1987,31.696872949619163,27.629880029511902,36.36250876627666,39.5551724137931,32.09447604070819,47.015868786878016,2
1988,31.239701331742467,27.547318815162654,35.42700274551964,57.28189655172414,47.29210688838055,67.27168621506772,2
1989,30.0792410465348,26.509247674109627,34.13000448214087,32.422413793103445,25.558221455422906,39.28660613078398,2
1990,28.933111574292774,25.302479552070274,33.08470000529968,11.837931034482759,7.966036081450445,15.709825987515073,2
1991,28.468794471404177,24.73892456174309,32.76101419171584,12.558620689655172,8.803359189687239,16.313882189623104,2
1992,28.87796623412951,25.09385094050841,33.232720469910795,16.361206896551725,11.040835022996593,21.681578770106857,2
1993,30.07649743978698,26.276156211857856,34.426485021324716,21.832758620689656,16.66462348797647,27.000893753402842,2
1994,31.731291723324496,27.881239638475442,36.11298806962867,46.51724137931034,38.491897113529056,54.54258564509163,2
1995,33.18505344466237,29.219703848135197,37.6885329792752,53.8,44.55808622915945,63.041913770840544,2
1996,34.15193486740086,30.068450231359222,38.78998239725595,22.268103448275863,18.17675776440696,26.359449132144764,2
1997,34.998019624810546,30.818077659989846,39.744898795190714,6.264655172413793,3.719946883670627,8.80936346115696,2
1998,35.71246687512669,31.44939510626942,40.55341242645313,30.910344827586208,24.66403396771399,37.156655687458425,2
1999,35.674284736214155,31.36059016473409,40.581334240055845,51.46465517241379,41.45927534339082,61.47003500143676,2
2000,34.20748026601405,30.011748221007615,38.98978818337075,37.331896551724135,29.5831859799808,45.08060712346747,2
2001,31.304134878802223,27.45517628358762,35.6926814232857,42.148275862068964,32.987584696785845,51.30896702735208,2
2002,27.20788416491033,23.89651216271179,30.97811746294494,44.20172413793104,35.11170667935316,53.29174159650891,2
2003,22.542898399699215,19.780584724153318,25.690962898515302,30.576724137931034,24.426880099149468,36.726568176712604,2
2004,18.187022434021532,15.804308231709763,20.928963176758984,14.475862068965517,11.240616525370646,17.71110761256039,2
2005,14.733004232140727,12.59254015972529,17.23730168425461,6.641379310344828,4.247222039763637,9.035536580926019,2
2006,12.273443476420459,10.336280365689598,14.573657973608764,3.992241379310345,2.1360743708249963,5.848408387795693,2
2007,10.654309287004113,8.902592168066327,12.75070274367042,7.593103448275862,5.193954601006205,9.99225229554552,2
2008,9.675201448657866,8.074021367893636,11.593915696625444,6.968103448275862,4.684479707337181,9.251727189214542,2
2009,9.201558739919818,7.713321003277879,10.976942773185986,4.912931034482758,2.941229644934247,6.8846324240312695,2
2010,9.1395881408272,7.726181468821563,10.81155959396459,7.181034482758621,4.713882729556664,9.648186235960578,2
2011,9.413022742006323,8.031475268974745,11.032219383630009,9.130172413793103,5.553306951347913,12.707037876238292,2
2012,9.979892866740268,8.5854618359049,11.600804189133726,8.749137931034483,6.21140622981156,11.286869632257405,2
2013,10.83581143121095,9.37189212730296,12.528399577999783,9.065517241379311,5.778360696216247,12.352673786542375,2
2014,11.968076786508133,10.365644648112397,13.818230011756981,8.189655172413794,4.406222655777114,11.973087689050473,2
2015,13.355566837085087,11.550180979469847,15.443148973760424,9.464655172413794,5.880348175861355,13.048962168966233,2
2016,14.917471886179028,12.863757971538059,17.299063614793333,20.54655172413793,15.51963773960864,25.57346570866722,2
2017,16.458819410416606,14.151546637667593,19.142270687478298,16.000862068965517,11.844904592348644,20.15681954558239,2
2018,17.94564804396382,15.393650232912943,20.920722430685085,16.576724137931034,10.845031692469664,22.308416583392404,2
2019,19.369493867778758,16.5663498082036,22.646949813176846,15.889655172413793,9.665878629491981,22.113431715335604,2
2020,20.764566642530927,17.623370809479734,24.465650329514727,16.60948275862069,10.696625802468228,22.522339714773153,2
2021,22.158390051542153,18.453543165980495,26.60704479676514,19.225,13.162286871655176,25.287713128344826,2
2022,23.590883766641177,18.95792593709686,29.35604869107316,18.016379310344828,11.995217410521725,24.03754121016793,2
1985,29.189941347634548,23.596553644342702,36.1092000433981,21.15344827586207,13.374956201636696,28.93194035008744,4
1986,30.87319980687203,26.393181146353776,36.113663640228594,27.322413793103447,21.169480253024165,33.47534733318273,4
1987,32.14503172808778,28.207200163032347,36.632599436579014,35.60775862068966,29.522266925677947,41.69325031570137,4
1988,32.1213476146068,28.407113073153226,36.32121891166453,46.84137931034483,39.97735446523196,53.70540415545769,4
1989,30.312929904991353,26.905707400934904,34.15162834161315,37.59310344827586,31.539130291331645,43.64707660522008,4
1990,27.69792477538964,24.51915452533712,31.288804680046166,25.81637931034483,21.41775117072331,30.215007449966347,4
1991,25.640690904000127,22.467136246330554,29.26252027967526,18.06293103448276,14.835950920550417,21.2899111484151,4
1992,24.967002125031595,21.734603156590744,28.68012774929865,14.63706896551724,10.741734620845568,18.53240331018891,4
1993,25.82842785244324,22.578978068891587,29.54552164820869,18.47758620689655,14.517329786327114,22.437842627465987,4
1994,27.761647516784258,24.478283774771544,31.485421116022117,35.078448275862065,30.01297088829382,40.14392566343031,4
1995,29.62998340428464,26.23035387033137,33.47022769415243,44.477586206896554,37.883090304831796,51.07208210896131,4
1996,30.710334822914813,27.177408393021008,34.70252392342615,32.39655172413793,27.708567251974216,37.08453619630164,4
1997,31.59373345368868,27.921050529004006,35.74951424216106,20.49310344827586,17.41416339508581,23.57204350146591,4
1998,33.06791583647218,29.273220465802748,37.35451857937632,25.65603448275862,21.292495174753142,30.0195737907641,4
1999,34.86241810806,30.947722608104865,39.2722983765821,36.96896551724138,30.332264196884342,43.60566683759841,4
2000,35.878944281413276,31.8325415324344,40.43970668936757,37.077586206896555,30.42731858997452,43.72785382381859,4
2001,35.1090523081461,31.032348866744446,39.7213101486202,43.425,35.51541379415181,51.33458620584818,4
2002,31.796294833788174,28.036287176382455,36.06056532367262,42.49741379310345,34.57584046736536,50.418987118841535,4
2003,26.37131840566799,23.303475710402104,29.84303470845308,35.04568965517242,28.660669546443806,41.43070976390103,4
2004,20.326549877701883,17.998438245970323,22.95580451393925,24.325862068965517,20.222766838360897,28.428957299570136,4
2005,15.142594557010312,13.312376349373796,17.224435660488545,13.940517241379311,11.46315758574545,16.417876897013173,4
2006,11.494039877408921,9.951779534029214,13.275309431013632,7.10948275862069,5.42971173623946,8.78925378100192,4
2007,9.28257998856368,7.93760258442636,10.85545545113859,6.744827586206896,4.934449025682298,8.555206146731495,4
2008,8.069285063564973,6.869440200408652,9.478699797575832,6.238793103448276,4.4746119464395155,8.002974260457037,4
2009,7.540455343187777,6.441439995802206,8.826980740279028,5.6577586206896555,4.009248732951717,7.3062685084275945,4
2010,7.5090083618541374,6.463721128764108,8.723335282439153,6.698275862068965,4.754293115650667,8.642258608487264,4
2011,7.834775716442258,6.79471502224538,9.034037531520848,7.6818965517241375,5.146639861459207,10.217153241989068,4
2012,8.433799635008757,7.358111896381152,9.666742947801096,8.225,5.978082745379266,10.471917254620733,4
2013,9.280643794327865,8.128611031118231,10.595949161236666,8.910344827586206,6.586124815284895,11.234564839887518,4
2014,10.39070052900609,9.106229552396528,11.856351397936523,8.323275862068966,5.483998292629984,11.162553431507948,4
2015,11.807221136756972,10.327514679360865,13.49893709189172,9.030172413793103,6.033646214422818,12.026698613163388,4
2016,13.451017911175235,11.723065958684943,15.43366585877788,15.704310344827586,12.081365026909651,19.32725566274552,4
2017,15.011338705787349,13.027314209326065,17.29752473296081,14.872413793103448,11.543162773836235,18.201664812370662,4
2018,16.36694138718379,14.147087364903419,18.93511812446055,17.082758620689656,12.87436874690832,21.291148494470992,4
2019,17.450229121628553,15.038267393176593,20.24904122502175,16.13189655172414,11.18097535718979,21.08281774625849,4
2020,18.359813826091983,15.762505938134854,21.38509987255521,16.21551724137931,11.354948574140183,21.076085908618438,4
2021,19.18456396660911,16.269487569279693,22.621947558069984,17.95689655172414,12.773633311289764,23.140159792158514,4
2022,19.95854121503567,16.3783148904757,24.32138898879773,17.660344827586208,12.489755247006284,22.83093440816613,4
1985,28.181206649785366,23.002834368181713,34.52532829330127,21.15344827586207,13.374956201636696,28.93194035008744,6
1986,30.662369573618953,26.44059159859664,35.55824022935608,27.322413793103447,21.169480253024165,33.47534733318273,6
1987,32.80739377747315,28.966714704829183,37.157306150798824,35.60775862068966,29.522266925677947,41.69325031570137,6
1988,33.551132563023074,29.75855990975522,37.82704874413416,46.84137931034483,39.97735446523196,53.70540415545769,6
1989,32.15499204653606,28.60784282655264,36.14196008351712,36.727586206896554,31.180746254086877,42.27442615970623,6
1990,29.594597583492806,26.39878120694286,33.1772970601587,28.867241379310343,24.759807235355233,32.974675523265454,6
1991,27.179217317118223,24.184253582717318,30.545075598241326,24.049137931034483,20.72973883140093,27.368537030668037,6
1992,25.748045769140372,22.79959860369167,29.077786519557492,20.53793103448276,17.102578925858666,23.973283143106855,6
1993,25.637966737631206,22.68388025739117,28.97675931020276,19.526724137931033,16.220224500639485,22.83322377522258,6
1994,26.685338377513947,23.69380731763405,30.05457395580468,29.11637931034483,25.274683754604368,32.95807486608529,6
1995,28.078018436229723,24.988021266225797,31.550121992686012,37.279310344827586,32.30709455494986,42.25152613470531,6
1996,29.145082298114,25.930366549136377,32.758342253057315,31.106896551724137,27.031663206100077,35.1821298973482,6
1997,30.18372527721245,26.84150876065934,33.94210361771982,24.461206896551722,21.214979300100016,27.70743449300343,6
1998,31.70995579231986,28.248770239945586,35.59522371451794,29.10258620689655,25.072423102412152,33.13274931138095,6
1999,33.50518793888285,29.933062542299506,37.503600483026986,35.87241379310345,30.23885807583506,41.505969510371834,6
2000,34.884814660538495,31.212576674078587,38.98910066309181,33.39655172413793,27.92788136152025,38.86522208675561,6
2001,35.235643664160165,31.493838482059274,39.422015361351704,38.27758620689655,31.823149123602096,44.73202329019101,6
2002,33.66658794579115,30.00158893675732,37.77930383290547,41.16896551724138,34.151705535322705,48.18622549916006,6
2003,29.792923424095957,26.51016599534045,33.482185147767744,37.67327586206896,31.32557551769275,44.02097620644517,6
2004,24.374350496742363,21.71458927700389,27.359898663485932,28.747413793103448,24.09154401424935,33.403283571957544,6
2005,18.845086116367046,16.79856673303289,21.14092686460828,20.30948275862069,17.12610959595763,23.49285592128375,6
2006,14.27989505056099,12.67413834108203,16.089093961840675,13.673275862068966,11.526550851354425,15.820000872783506,6
2007,11.03902278914824,9.705790244554576,12.555394364482956,10.078448275862069,8.472429276326697,11.684467275397441,6
2008,8.988398545940552,7.822560368195397,10.327987847705693,7.198275862068965,5.6796451594135,8.71690656472443,6
2009,7.872205813910314,6.816947918098646,9.09081675863063,5.731034482758621,4.242195422743812,7.2198735427734295,6
2010,7.432625659696603,6.451875047308684,8.562460337824529,6.360344827586207,4.731937403107807,7.988752252064607,6
2011,7.46816522662216,6.525884753099704,8.546502729095357,7.302586206896552,5.268600069959349,9.336572343833755,6
2012,7.8487624637840785,6.905271940714564,8.921165269347982,7.775862068965517,5.861955235417138,9.689768902513896,6
2013,8.522046907504427,7.530602458196877,9.64402036847064,8.251724137931035,6.325992005102573,10.177456270759496,6
2014,9.479306810634107,8.378301118086352,10.724997388331877,8.2,5.923797537564164,10.476202462435834,6
2015,10.741611499514292,9.467873446218174,12.186708901626233,8.935344827586206,6.437348283731905,11.433341371440509,6
2016,12.258700237148144,10.761680255009123,13.963965472242009,13.656896551724138,10.662561780605461,16.651231322842815,6
2017,13.77405311619999,12.039665191795521,15.758290303387108,13.501724137931035,10.587680768244388,16.41576750761768,6
2018,15.159180018297372,13.20098438102387,17.407848702364948,15.539655172413793,11.981475603893667,19.09783474093392,6
2019,16.328203304302374,14.18241133354269,18.79865256171732,15.619827586206897,11.499370001252252,19.740285171161542,6
2020,17.32287240827546,15.005938413586948,19.99754365256396,16.49310344827586,12.32508261584293,20.66112428070879,6
2021,18.215340507797137,15.622021903390026,21.2391604535514,17.51896551724138,12.963665529908862,22.074265504573898,6
2022,19.076573534042385,15.891922323191968,22.899410807504637,17.233620689655172,12.587316480991571,21.879924898318773,6
1985,27.81815564981035,22.839724021031838,33.881748441639665,21.15344827586207,13.374956201636696,28.93194035008744,8
1986,30.42944700800101,26.36519728763931,35.120209233057835,27.322413793103447,21.169480253024165,33.47534733318273,8
1987,32.75225653132662,29.05730167819153,36.91706545136406,35.60775862068966,29.522266925677947,41.69325031570137,8
1988,33.74772480383617,30.061729217931084,37.885675876427236,46.84137931034483,39.97735446523196,53.70540415545769,8
1989,32.665674533638395,29.16645566713996,36.58470898607564,36.727586206896554,31.180746254086877,42.27442615970623,8
1990,30.427526630876745,27.25990370123838,33.963229915249265,28.867241379310343,24.759807235355233,32.974675523265454,8
1991,28.259852159440552,25.338043173296462,31.51858407578587,25.126724137931035,21.866033310222075,28.387414965639994,8
1992,26.875734911326415,24.0693789737749,30.009296368256376,23.38706896551724,20.165752350686766,26.608385580347715,8
1993,26.48675891673191,23.713761877504215,29.584019673343906,22.698275862068964,19.617013917075415,25.779537807062514,8
1994,26.929800553406505,24.128809301655313,30.055944691663726,29.424137931034483,25.962647428171866,32.885628433897104,8
1995,27.63097844086293,24.749147638207113,30.84837428586044,34.077586206896555,29.899396772270116,38.255775641522995,8
1996,28.239468874741846,25.25588859341036,31.57551156349275,28.644827586206898,25.169657876645502,32.11999729576829,8
1997,29.08871930125056,25.997340743425195,32.54769781793708,24.344827586206897,21.323855843583505,27.36579932883029,8
1998,30.534727349115403,27.339051528352886,34.10394736327523,28.818103448275863,25.19155755816493,32.444649338386796,8
1999,32.31109314063011,29.008235101893316,35.990012362880144,34.98706896551724,30.021924248898134,39.952213682136346,8
2000,33.79193701293806,30.38546479570207,37.580304094867444,33.96637931034483,28.995210925571577,38.93754769511808,8
2001,34.46001244118133,30.978890182378688,38.3323111465703,37.26293103448276,31.58563078839251,42.94023128057301,8
2002,33.67381290277271,30.21420389703612,37.52955660440799,38.230172413793106,32.12491451056075,44.33543031702546,8
2003,31.102914089429618,27.85174356909465,34.73359800453906,35.9198275862069,30.15303569870667,41.686619473707125,8
2004,27.039984054597035,24.19455149459294,30.220057513207617,30.872413793103448,26.10904604704328,35.63578153916362,8
2005,22.286933835108634,19.953618498532546,24.893099956132744,24.860344827586207,21.084523120078043,28.63616653509437,8
2006,17.723658837179027,15.882618990836637,19.778103520455165,18.439655172413794,15.643052383720367,21.23625796110722,8
2007,13.94299302748348,12.489209312281023,15.566001794307867,14.55,12.572224384566006,16.527775615433995,8
2008,11.120459403038506,9.931684190429802,12.451525336839756,11.033620689655173,9.4755292574161,12.591712121894245,8
2009,9.223522587283696,8.199580818816424,10.37533147095836,7.89051724137931,6.576521061237016,9.204513421521606,8
2010,8.130155642444944,7.2025738707117055,9.17719581317503,6.8870689655172415,5.463534821410981,8.310603109623502,8
2011,7.661848819870284,6.786046185312357,8.65068196346877,6.993103448275862,5.273466953272233,8.712739943279493,8
2012,7.663635764916826,6.801867013499674,8.634587095094364,7.337931034482758,5.641670541967412,9.034191526998105,8
2013,8.048348898171616,7.161131582655227,9.04548663001699,7.901724137931034,6.197103064500228,9.606345211361841,8
2014,8.77354280921921,7.811997780111678,9.853440258415139,7.935344827586207,5.971574265107455,9.89911539006496,8
2015,9.827363216396863,8.734898252146468,11.056461678103433,8.474137931034482,6.316436355990461,10.631839506078503,8
2016,11.157250248230927,9.88253059254757,12.596392385116706,12.41551724137931,9.890682616470526,14.940351866288095,8
2017,12.568026195004075,11.080802459890867,14.254859520333355,12.581896551724139,9.992800232102361,15.170992871345916,8
2018,13.95638697029513,12.244586384420057,15.907498313904796,14.325862068965517,11.166190030163648,17.485534107767386,8
2019,15.217697148829116,13.298844755920078,17.41341528258633,14.713793103448277,11.098992467702349,18.328593739194204,8
2020,16.356974640926502,14.242694452229191,18.785112627480196,15.707758620689654,12.0463837660869,19.369133475292408,8
2021,17.419658696276766,15.03488961545369,20.18268952123691,16.93706896551724,12.901404938490629,20.972732992543854,8
2022,18.463613967312686,15.550666940206625,21.92221350021496,17.212931034482757,13.007599072610073,21.41826299635544,8
1985,27.798588731938214,22.922915230243937,33.71131148571712,21.15344827586207,13.374956201636696,28.93194035008744,10
1986,30.34177069800154,26.368305693375486,34.91400091441571,27.322413793103447,21.169480253024165,33.47534733318273,10
1987,32.600600467015845,29.000150474818486,36.64805642070192,35.60775862068966,29.522266925677947,41.69325031570137,10
1988,33.57969595780789,29.986667618850355,37.60324404669712,46.84137931034483,39.97735446523196,53.70540415545769,10
1989,32.5635050131374,29.14955440910304,36.37729221718328,36.727586206896554,31.180746254086877,42.27442615970623,10
1990,30.435318177532473,27.339466960774118,33.88173565697823,28.867241379310343,24.759807235355233,32.974675523265454,10
1991,28.371947885871773,25.50982421623696,31.555193011728527,25.126724137931035,21.866033310222075,28.387414965639994,10
1992,27.057029140280637,24.313745074433196,30.10983390904299,23.38706896551724,20.165752350686766,26.608385580347715,10
1993,26.678274522460363,23.991524857430388,29.665906428424805,23.480172413793102,20.487532871679583,26.47281195590662,10
1994,27.033002080973557,24.351038068726307,30.01035107609869,29.661206896551725,26.46426724989818,32.858146543205265,10
1995,27.576180499714983,24.845374049980755,30.60713553448997,33.68448275862069,29.911812132364958,37.45715338487642,10
1996,27.988837973506836,25.183778949298887,31.10633446570287,29.05603448275862,25.809411923783074,32.302657041734165,10
1997,28.564234735845588,25.670658327665535,31.783972799995045,24.485344827586207,21.67333501852439,27.297354636648024,10
1998,29.67600428544503,26.691866540066677,32.99376718476399,27.516379310344828,24.326090784821258,30.706667835868398,10
1999,31.186714465511084,28.110159650755126,34.5999870238087,33.10775862068966,28.793048519211307,37.422468722168006,10
2000,32.59871244708282,29.42856888642828,36.110354441927065,33.02758620689655,28.583419210694586,37.471753203098515,10
2001,33.44660261887194,30.198460090134574,37.04411494512555,36.38879310344828,31.307663734269326,41.46992247262723,10
2002,33.148718759645966,29.892322148871916,36.759859268664165,37.77844827586207,32.22603903699817,43.33085751472596,10
2003,31.36882640371016,28.247995271966044,34.83444614289676,35.70603448275862,30.365710849039345,41.04635811647789,10
2004,28.28583353462517,25.44988356879776,31.43780114300623,30.72758620689655,26.21447964666114,35.24069276713196,10
2005,24.47746063367096,22.016082434635585,27.214018699818194,25.91810344827586,22.099655472777176,29.736551423774547,10
2006,20.548397405778974,18.48666030154034,22.840071113907072,21.592241379310344,18.45225869576621,24.732224062854478,10
2007,16.930650071713835,15.244683202590364,18.803074359860545,18.520689655172415,16.005894109721986,21.035485200622844,10
2008,13.857056947573122,12.489146933799532,15.374791270060552,14.608620689655172,12.689555254687258,16.527686124623088,10
2009,11.463432751468547,10.331965707133241,12.718808228013708,11.206034482758621,9.756348539290423,12.65572042622682,10
2010,9.76952329596846,8.792622879174184,10.854961794908078,9.433620689655172,8.173645442351177,10.693595936959166,10
2011,8.699779485997073,7.812285509997726,9.688094861371436,8.205172413793104,6.740879596596914,9.669465230989294,10
2012,8.169693367862722,7.32415383393052,9.11284651282125,7.5,6.006894063144321,8.99310593685568,10
2013,8.1112980032908,7.268488009428013,9.051835156479381,7.594827586206897,6.061559042764642,9.128096129649151,10
2014,8.468122592300716,7.585462734872348,9.453490544297106,7.629310344827586,5.910043618266674,9.348577071388497,10
2015,9.206894911430389,8.234347768873441,10.294308218381204,8.21896551724138,6.319636718940212,10.118294315542547,10
2016,10.267173566589106,9.150830019272428,11.519703985808215,11.48793103448276,9.2779508639915,13.69791120497402,10
2017,11.485872998414147,10.192796046579264,12.942992083116755,11.721551724137932,9.407255902702744,14.03584754557312,10
2018,12.77242273311915,11.289283139839036,14.450411106955801,13.385344827586207,10.577717609258213,16.1929720459142,10
2019,14.043566061978034,12.372486753414254,15.940348263676,13.904310344827586,10.697176555240002,17.11144413441517,10
2020,15.283868420861271,13.414246626834895,17.41407030931544,14.88706896551724,11.57494393684749,18.19919399418699,10
2021,16.503944152107508,14.354744721052683,18.97492277772175,16.103448275862068,12.480262089175474,19.72663446254866,10
2022,17.742516357412242,15.081671265771144,20.8728118486108,16.575862068965517,12.769364124869078,20.382360013061955,10
1985,28.033733360721147,23.106808985517286,34.01119586147028,21.15344827586207,13.374956201636696,28.93194035008744,20
1986,30.19719062724866,26.437626186268183,34.4913841868308,27.322413793103447,21.169480253024165,33.47534733318273,20
1987,32.07593441983106,28.615190237131877,35.95522379474583,35.60775862068966,29.522266925677947,41.69325031570137,20
1988,32.85049310306601,29.141821605844743,37.03114073343136,46.84137931034483,39.97735446523196,53.70540415545769,20
1989,31.947662589438597,28.511692336238156,35.79770477641455,36.727586206896554,31.180746254086877,42.27442615970623,20
1990,30.101953821732703,27.187250645172018,33.329137826837986,28.867241379310343,24.759807235355233,32.974675523265454,20
1991,28.29517148050076,25.607848545320433,31.264505789856678,25.126724137931035,21.866033310222075,28.387414965639994,20
1992,27.11862202642963,24.443768418374123,30.086181804093147,23.38706896551724,20.165752350686766,26.608385580347715,20
1993,26.74992822643839,24.1120403194717,29.67640442861051,23.480172413793102,20.487532871679583,26.47281195590662,20
1994,27.02753500019276,24.4532347286029,29.872843257509597,29.661206896551725,26.46426724989818,32.858146543205265,20
1995,27.49054372895433,24.919487727973067,30.32686717974602,33.33103448275862,29.720463612098758,36.941605353418474,20
1996,27.841756503634222,25.24289760781666,30.708178484534322,29.33706896551724,26.296673165508544,32.377464765525936,20
1997,28.22424657240794,25.59122078482266,31.128178732783404,25.920689655172414,23.27431265091158,28.567066659433248,20
1998,28.84428184516338,26.18144440607675,31.777948621127834,28.245689655172413,25.462614927329916,31.02876438301491,20
1999,29.61736123503177,26.922245219218407,32.58227831236687,31.61637931034483,28.183485694969722,35.04927292571993,20
2000,30.309465488429144,27.57076536371716,33.320210232655675,31.195689655172412,27.77191675361663,34.619462556728195,20
2001,30.741887037896998,27.953115612738618,33.808883122142596,33.1698275862069,29.39142746400886,36.94822770840494,20
2002,30.68269771537496,27.877857317583018,33.76973805297805,34.061206896551724,30.069711622973955,38.05270217012949,20
2003,29.98665322673264,27.249182841106414,32.99913164309056,33.116379310344826,29.211882725848636,37.02087589484101,20
2004,28.689589995711668,26.100908659883352,31.535016073487057,30.841379310344827,27.333902492321457,34.3488561283682,20
2005,26.97082098241815,24.56958808534569,29.606730969149357,28.39913793103448,25.165200028758147,31.633075833310816,20
2006,25.04712312206908,22.835536651358087,27.472898328175575,25.849137931034484,22.880439167817524,28.817836694251444,20
2007,23.097898469715357,21.063928738827087,25.328271868573882,24.04310344827586,21.35157406195121,26.73463283460051,20
2008,21.22406368920344,19.355260396509127,23.27330504758324,22.025862068965516,19.578594025841042,24.47313011208999,20
2009,19.486730514008276,17.769957411945015,21.36936275774774,20.177586206896553,17.97507869001664,22.380093723776465,20
2010,17.914422886185363,16.33671639744655,19.644495230096737,18.728448275862068,16.739214050338905,20.71768250138523,20
2011,16.51340025392329,15.062980402140882,18.10348155983237,17.40603448275862,15.551099426994934,19.260969538522307,20
2012,15.291070596506502,13.954015959343637,16.75623997196173,16.01551724137931,14.355797777911054,17.675236704847567,20
2013,14.266261236510983,13.023063827829443,15.628135771971998,14.732758620689655,13.228760361200925,16.236756880178387,20
2014,13.462362722060314,12.288578394207569,14.748264953556182,13.36551724137931,11.992031803147366,14.739002679611254,20
2015,12.8970490663054,11.766502841521026,14.136220154703794,12.504310344827585,11.137119765726187,13.871500923928984,20
2016,12.55500107459777,11.442512816031542,13.775650027003358,13.285344827586206,11.787486102850334,14.783203552322078,20
2017,12.375812918822906,11.25787535414949,13.604764716572483,12.602586206896552,11.07171665962967,14.133455754163434,20
