jaar	mean	sd	p02.5	p50	p97.5	intercept	tijdvenster	gem_jaar	og_jaar	bg_jaar
2007	2.51102794075914	0.0468047344137228	2.41915948024051	2.51102163732638	2.60293274905977	3.14417927095989	0	12.3175853029634	11.2364109192531	13.5032817576295
2008	2.15612701701407	0.0498725873358897	2.05824446380512	2.15612647443493	2.25401289927431	3.14417927095989	0	8.63761943948723	7.83220800953656	9.52588565911406
2009	2.21555686552417	0.0526341963998623	2.11229853191439	2.21554705947565	2.31887159704948	3.14417927095989	0	9.16651220523249	8.26722193591671	10.1641985210354
2010	2.39669262984747	0.0471761289110582	2.30410240859997	2.39668490742528	2.48932734571066	3.14417927095989	0	10.9867788792774	10.0151846731168	12.0531657793611
2011	2.36658582864586	0.046621082111953	2.27502937946069	2.36659586249677	2.45808493990262	3.14417927095989	0	10.660931830346	9.72820481777249	11.6824175721944
2012	2.40252831622653	0.0475932253487673	2.30910116342756	2.40252817134097	2.49595649884228	3.14417927095989	0	11.0510817182465	10.0653734620684	12.1333334894613
2013	2.51032905920641	0.0479809284545195	2.41611240044091	2.51033994484813	2.60448347939	3.14417927095989	0	12.3089797772929	11.2022247889053	13.5242379507113
2014	2.51918498843304	0.0516949877852499	2.41767049423869	2.51920786422193	2.62056856711424	3.14417927095989	0	12.418471340224	11.2196925105107	13.7435354863833
2015	2.55394186580781	0.0470768058441939	2.46149757596095	2.5539509531732	2.64633421786125	3.14417927095989	0	12.857687298378	11.7223535163131	14.102248007912
2016	3.36109171810687	0.0450265778959305	3.27269179297396	3.36108726579323	3.4495172945705	3.14417927095989	0	28.8206377226285	26.3822594299186	31.4851905676259
2017	2.80031657172185	0.0482945077310395	2.70553881666867	2.80030934039462	2.89513595171809	3.14417927095989	0	16.4498535053495	14.9623764968115	18.0859600914729
2018	3.13478106489448	0.0461016610433921	3.04426978318629	3.13478053390888	3.22529551746935	3.14417927095989	0	22.9836033735332	20.9946949249241	25.1610085748442
2019	3.14307679877072	0.0491502077972325	3.04663268748359	3.14306722957134	3.23957591597919	3.14417927095989	0	23.1750622786969	21.0443620359889	25.5228955997271
2020	3.17982566401264	0.0468727619676526	3.08783091501204	3.17981702794652	3.27187007384347	3.14417927095989	0	24.0425617029468	21.9294594887897	26.3605895271456
2021	3.31207439266288	0.0469833125185459	3.21986340093455	3.3120658252922	3.40433464249769	3.14417927095989	0	27.4419919365507	25.0247015970042	30.0942656156614
2022	3.08003778855388	0.0471493130662938	2.98745489765775	3.0800457787376	3.17257498094397	3.14417927095989	0	21.7592246302938	19.8351357450846	23.8688671708424
1985	3.15763756696927	0.0406771350159001	3.07776308803969	3.15763642533842	3.23751867265156	3.15763756696927	2	23.5149776977323	21.7097851621485	25.4704427656735
1986	3.32704178907985	0.0396512655461188	3.24918854950458	3.32703420085132	3.40493867311234	3.15763756696927	2	27.8558163196462	25.7694208216432	30.1124489645155
1987	3.68221765142145	0.0394342222630327	3.60478461113677	3.68221124115558	3.75968754951306	3.15763756696927	2	39.7344135168929	36.7737623453039	42.9350088183611
1988	4.02542525069001	0.0393209112505424	3.9482009455811	4.02542315085614	4.10266163730147	3.15763756696927	2	56.0041195089858	51.8420162801722	60.5011054821127
1989	3.45375278268811	0.0395324718576581	3.37611331350564	3.45375148635311	3.53139974662442	3.15763756696927	2	31.6188285293737	29.2568376890515	34.1717659682228
1990	2.59984848400393	0.041169317541273	2.51903094440989	2.59984104767515	2.68070884492115	3.15763756696927	2	13.4616982178588	12.4165584962722	14.5954355302752
1991	2.77859220671727	0.0416311736730832	2.696890663991	2.77857846280082	2.86037276099917	3.15763756696927	2	16.0963446641179	14.8335374931275	17.468037126105
1992	2.96764636864933	0.0409887295109058	2.88718484816052	2.96763777179873	3.0481573496548	3.15763756696927	2	19.4460967491829	17.9427269352762	21.0764720509446
1993	3.12128754177699	0.0399011672802643	3.04293994849052	3.12128225177327	3.19966560019909	3.15763756696927	2	22.6755565822969	20.966794007102	24.5243278953961
1994	3.81449210474858	0.0393721649204445	3.73715758996777	3.81449355798101	3.89181830345353	3.15763756696927	2	45.3537155955042	41.9785003154381	48.9999022618998
1995	3.95441813685066	0.0393344237844258	3.8771536982662	3.9544208329387	4.03166711410288	3.15763756696927	2	52.1653320276679	48.2865811108394	56.3547828312886
1996	3.10454436229323	0.0398059204113714	3.02636779381641	3.10454425929889	3.1827216032924	3.15763756696927	2	22.2990563693111	20.6221923365303	24.1122884152008
1997	2.2107629425759	0.0441508855232471	2.12411153719316	2.21075820049581	2.29744172688529	3.15763756696927	2	9.12267381490561	8.36546178378605	9.94869838350556
1998	3.50550443513375	0.0400026459967684	3.4269552324723	3.50550036305062	3.58407707505236	3.15763756696927	2	33.2982364170085	30.7827735279664	36.0200985258046
1999	3.93834121789374	0.0395450109319841	3.86066581088306	3.93834391023023	4.0160011833668	3.15763756696927	2	51.3333797462965	47.4969648394917	55.4788120705293
2000	3.57621936074108	0.0395141384608714	3.49859100411814	3.5762266560711	3.65380585712727	3.15763756696927	2	35.7381719818412	33.0688252793699	38.6213741289465
2001	3.68329993140254	0.0394983606891357	3.60569518050463	3.6833097264499	3.76084845650867	3.15763756696927	2	39.7774405566546	36.8072626567005	42.984881313518
2002	3.73133922592017	0.0394408468264431	3.65384964908108	3.73134800022113	3.80877843747333	3.15763756696927	2	41.7349632989864	38.623065471412	45.0953184555054
2003	3.3795818436147	0.0395831457541857	3.30182257268581	3.37958783081667	3.45730678186298	3.15763756696927	2	29.3584921052591	27.1620987341563	31.7314017439412
2004	2.67415549988143	0.0401793268979946	2.59525183829562	2.67415476849212	2.7530634863271	3.15763756696927	2	14.5000993319363	13.3999615599944	15.6906263507457
2005	2.12501793542377	0.0430238390434911	2.04056593796759	2.12501444027134	2.2094901872816	3.15763756696927	2	8.37304766093861	7.69496283844733	9.11107026931291
2006	1.81808245285365	0.0463679359314687	1.72708348728037	1.81808193048514	1.90908462048146	3.15763756696927	2	6.16003495999787	5.62422683608417	6.74690998776808
2007	2.23961814894408	0.0426389748698927	2.15591595984365	2.23961544732997	2.32333602005502	3.15763756696927	2	9.38974511870676	8.63579660033757	10.2096772453405
2008	2.10008571433071	0.0426165598477272	2.01641792460102	2.10008629081145	2.18375039451689	3.15763756696927	2	8.1668699003552	7.51137039079174	8.87954568873572
2009	1.95950161291498	0.0451451582673724	1.87089330653891	1.95950135689158	2.04811158301923	3.15763756696927	2	7.09578973378836	6.49409502647679	7.75324591186687
2010	2.21583113519619	0.0430032291138503	2.13141698820692	2.21582847782497	2.30026070742717	3.15763756696927	2	9.16902664633028	8.42679903038498	9.97678313725447
2011	2.32460386032743	0.0419471554465973	2.24223011403563	2.32460926048447	2.40694678333246	3.15763756696927	2	10.2226296944036	9.41430286319928	11.1000185926729
2012	2.25448172458738	0.0417870633428569	2.17242059422822	2.25448717761589	2.33651173220437	3.15763756696927	2	9.53035268248552	8.77950997185809	10.3450871156828
2013	2.39236576137267	0.0425532695156414	2.30880374365512	2.39237256636912	2.47588887986294	3.15763756696927	2	10.9393432300194	10.0623802661237	11.892273218593
2014	2.34680590201293	0.0436389066980758	2.26110030650858	2.34682031571202	2.43242896702496	3.15763756696927	2	10.4521312189375	9.59363930527548	11.3865059651858
2015	2.43420167405325	0.042576964344673	2.35058460795516	2.43421153004626	2.51776232992113	3.15763756696927	2	11.4067088059062	10.4917014643603	12.4008166575368
2016	3.10851194289172	0.040515755687965	3.02894916206954	3.10851199548754	3.18807450183983	3.15763756696927	2	22.3877054175581	20.675494575894	24.2417051170513
2017	2.85833632559186	0.0407459235570747	2.7783289934075	2.85833468116396	2.93835320441848	3.15763756696927	2	17.4325007928098	16.0921084495021	18.8847214153328
2018	2.94760486545165	0.0412869951391754	2.86653614377165	2.947604856033	3.02867373733797	3.15763756696927	2	19.0602471569223	17.5760317895527	20.6698008174872
2019	2.91180745405785	0.041410957256951	2.83049835521608	2.91180683914466	2.99312019426032	3.15763756696927	2	18.3900076399731	16.9539077879511	19.9478265843407
2020	3.0330285977654	0.0417458760833631	2.95107424656344	3.03302486276021	3.11500448742912	3.15763756696927	2	20.7600111993526	19.1264892615036	22.5335314708931
2021	3.09783564831848	0.0409910472693129	3.01735486848693	3.09783217614958	3.1783364535493	3.15763756696927	2	22.1499590630133	20.4371611455737	24.0067839154332
2022	3.05152976676774	0.0415081323124297	2.97001672643397	3.05153407718833	3.13301815332578	3.15763756696927	2	21.1476706942516	19.4922456290638	22.943121007156
1985	3.17108624500186	0.0371326443720832	3.09816720369175	3.17108504546466	3.24401207477475	3.17108387303967	4	23.8333591679659	22.157304218554	25.6363707282801
1986	3.33224957094382	0.0363199919617355	3.26092733905786	3.3322443963706	3.40360086640102	3.17108387303967	4	28.0012617299484	26.0737050999632	30.0721912627125
1987	3.5747229476129	0.0361374847765055	3.50375373874826	3.57471882416956	3.64571528934952	3.17108387303967	4	35.68473290555	33.2399923136169	38.3101659070615
1988	3.83388073589028	0.0360479119920116	3.76308223410414	3.83387802930565	3.90469439932875	3.17108387303967	4	46.2416420821258	43.0810073004076	49.6349091326465
1989	3.61224994778815	0.036122102740662	3.541305872738	3.61224755627327	3.6832074340499	3.17108387303967	4	37.0493181397809	34.5119580020689	39.7737614188662
1990	3.2411055950023	0.0362903536411706	3.16983353246282	3.24110314565442	3.31239143831765	3.17108387303967	4	25.5619673137068	23.8035215129928	27.4506936802046
1991	2.90284548986177	0.0365249008909447	2.83112106648026	2.90284120650046	2.97459405345686	3.17108387303967	4	18.2259333619988	16.9644684650875	19.5816725236505
1992	2.76577620047459	0.0370342702908879	2.69305833694963	2.76577175997716	2.83851915101582	3.17108387303967	4	15.8913700936874	14.7767993153415	17.0904384305752
1993	2.96327432490048	0.0366544564050784	2.89129463880344	2.9632709326876	3.0352731687494	3.17108387303967	4	19.361263146693	18.0166195240722	20.8066608527621
1994	3.54115550251334	0.0361314535464112	3.47018566856633	3.5411558001827	3.61212369388693	3.17108387303967	4	34.5067688213499	32.1427097816058	37.0446408140995
1995	3.76884727933005	0.0360580101670712	3.698016419981	3.76884909346696	3.83966796970748	3.17108387303967	4	43.3300885483352	40.3671534145033	46.5100291371972
1996	3.45467397231744	0.0361640286913161	3.38363653859176	3.45467572167334	3.52570163474046	3.17108387303967	4	31.6479688861429	29.4777734971415	33.9776051229153
1997	3.00355530307292	0.0364297237785625	2.93199835226628	3.00355750981745	3.07509998568952	3.17108387303967	4	20.1570741873058	18.765092318009	21.652046698105
1998	3.24454613162913	0.0363318901571211	3.17318544911254	3.24454639548172	3.31590540555324	3.17108387303967	4	25.6500656644009	23.8834428029971	27.5473241971941
1999	3.60270714500745	0.0362415211781425	3.53151588189587	3.60270983982981	3.67388330961741	3.17108387303967	4	36.6974453999662	34.1757347459924	39.4046295085155
2000	3.57386068488723	0.0361367076996246	3.50286887196454	3.57386516361696	3.64482739963814	3.17108387303967	4	35.6539765524241	33.2105923579678	38.2761658013169
2001	3.717041431544	0.0360806910725641	3.64615499195364	3.71704729126739	3.78789500863721	3.17108387303967	4	41.1424909921219	38.3270146907306	44.163338916696
2002	3.69452110172706	0.0361118650598529	3.62357160655554	3.69452776584948	3.76543322514142	3.17108387303967	4	40.2263036670604	37.4711613538076	43.1824095135893
2003	3.50620518551068	0.036169837040449	3.43514437311484	3.50621122808546	3.57723213054106	3.17108387303967	4	33.3215783462065	31.0358929906367	35.7743848576891
2004	3.15206393937004	0.0363185394980631	3.08071688505713	3.15206863378205	3.22338474318267	3.17108387303967	4	23.3842785416036	21.7740062621629	25.1129774695468
2005	2.60636959555511	0.0367553308134221	2.53417128961501	2.60637399251402	2.67854344680964	3.17108387303967	4	13.5497703054553	12.6059798118109	14.5638647956819
2006	1.95083495153213	0.0379319959818171	1.8763378186094	1.95084014723176	2.02530333395172	3.17108387303967	4	7.03455864473948	6.52954863144707	7.57840938488824
2007	2.02313941810373	0.0386038544819517	1.94733549657219	2.02314274242075	2.09892506552054	3.17108387303967	4	7.56202807499791	7.00998454665212	8.15739653121339
2008	1.97129888266468	0.0390051193332821	1.89470588583992	1.97130409002065	2.04786303216031	3.17108387303967	4	7.17999640716154	6.65059208365141	7.75131907540441
2009	1.88195440383523	0.0393480163926642	1.80469043504544	1.88196000351693	1.95918733425906	3.17108387303967	4	6.56632558157862	6.07808959372833	7.0935600289208
2010	2.04763664024354	0.0388230035925235	1.97140235278407	2.04764078556756	2.12384801936286	3.17108387303967	4	7.74956443804676	7.18073936068311	8.36325762587753
2011	2.15350802959503	0.0384895509902918	2.07791626147276	2.15351528601581	2.22905939582765	3.17108387303967	4	8.61502722012738	7.98780705953265	9.2911226993215
2012	2.20177199777051	0.0382442690468066	2.12665865046538	2.20177946543355	2.27684374458347	3.17108387303967	4	9.04101998077024	8.38679672224152	9.7458713552294
2013	2.26496414085343	0.0380739704791534	2.19017957997618	2.26497294241098	2.33969958920539	3.17108387303967	4	9.63077924339375	8.93681784414136	10.378118395596
2014	2.19159494823398	0.0383287114906356	2.11630412330322	2.19160688967543	2.26681904117549	3.17108387303967	4	8.94947568808589	8.30040346036129	9.6486599572582
2015	2.31202271793085	0.0383138830486713	2.23676629476711	2.31203271195543	2.38722331653221	3.17108387303967	4	10.0948229974981	9.3630050823348	10.8832326572832
2016	2.83993505408268	0.0372859715125434	2.766700729499	2.83993959172757	2.91314406860012	3.17108387303967	4	17.1146539741486	15.9060689202755	18.4146044261661
2017	2.75981933658594	0.0371834188719745	2.6867883743466	2.75982273802998	2.83283139095709	3.17108387303967	4	15.7969887525239	14.6844391860949	16.9935080372065
2018	2.89524802257687	0.0370590641878758	2.82246275507071	2.89525034590246	2.96802039485217	3.17108387303967	4	18.0879871141351	16.818218865158	19.4533714592913
2019	2.82782928898273	0.0371057337459322	2.75495242180084	2.82783180003816	2.9006922417651	3.17108387303967	4	16.9087170205546	15.7202929417819	18.1867306274308
2020	2.86079729935372	0.0372198978068796	2.78770005742733	2.86079893881184	2.93388550896942	3.17108387303967	4	17.4754545522232	16.2436174193731	18.80053842342
2021	2.97445750273879	0.0371642530599757	2.90147047216895	2.97445856655745	3.04743872245693	3.17108387303967	4	19.578998814759	18.2008896029097	21.0613313657993
2022	2.92815398457279	0.0371195339118097	2.8552465334769	2.92815779299125	3.00104023261242	3.17108387303967	4	18.6930908919911	17.378721116112	20.1064414246202
1985	3.17084807541708	0.0352827872039375	3.10153026996244	3.17084706121075	3.24017182080013	3.17084807541708	6	23.827683462626	22.2319461435397	25.5381093487822
1986	3.33026784836095	0.0346036573196871	3.26228384181466	3.33026356247169	3.39827697468784	3.17084807541708	6	27.9458259445454	26.1090981527709	29.9125155979772
1987	3.57118400969323	0.0344337782449897	3.50352755031416	3.57118095410301	3.63885837905278	3.17084807541708	6	35.5586700470011	33.2324746620411	38.0483750997467
1988	3.82882805411727	0.0343425761017138	3.76134475955457	3.82882656866723	3.89632005226967	3.17084807541708	6	46.0085870522907	43.0062201358649	49.22098476949
1989	3.58625373980026	0.0344236530123487	3.51861246335434	3.58625223745275	3.6539038192863	3.17084807541708	6	36.0985875956882	33.7375838381362	38.6251577474636
1990	3.35145000751332	0.0345231490168393	3.28361657914037	3.35144789368811	3.41929582480906	3.17084807541708	6	28.5440927999979	26.6720600956025	30.5478963747285
1991	3.17969610356834	0.034617214078345	3.11168293370979	3.17969275145346	3.24772892155486	3.17084807541708	6	24.0394469397499	22.4588093011756	25.7318344924654
1992	3.02611762315383	0.0347156613908905	2.95791281426756	3.02611417410338	3.09434264967515	3.17084807541708	6	20.6170339142795	19.2577353092648	22.0727242551247
1993	2.9801543525156	0.0347438209786065	2.91189468180086	2.98015089166098	3.04843431153309	3.17084807541708	6	19.6908557433284	18.3916118287971	21.0823102386721
1994	3.35906906642218	0.0345053471207867	3.2912653476053	3.35906865901335	3.42687517582997	3.17084807541708	6	28.7624025257986	26.8768507073274	30.7803092611176
1995	3.59533764109488	0.0344063921738204	3.52772190696281	3.59533890561571	3.66294596049678	3.17084807541708	6	36.42799750065	34.046318521241	38.9759956506429
1996	3.41627231747579	0.0344763965298659	3.34852055977954	3.41627343592033	3.48401752076378	3.17084807541708	6	30.4556740736801	28.4605967304293	32.5903919920849
1997	3.17611305932981	0.0345932117828926	3.10813325763569	3.17611429186861	3.24408564433331	3.17084807541708	6	23.9534666654444	22.3792291286243	25.6382568541377
1998	3.35307697173677	0.0345090205702303	3.28526246477545	3.35307780223322	3.42088661414367	3.17084807541708	6	28.590570816557	26.715995402499	30.5965303153972
1999	3.54748672741693	0.034430507954999	3.47981933445055	3.54748957824899	3.61513740558756	3.17084807541708	6	34.7259319890213	32.4538582520515	37.1564510788923
2000	3.46883912265048	0.0344559976773109	3.40111908622576	3.46884298297051	3.53653652861958	3.17084807541708	6	32.0994572743037	29.9976512288583	34.3477504904854
2001	3.5929118727659	0.0344082375448849	3.52528098799504	3.59291707633823	3.6605122465613	3.17084807541708	6	36.3397387089942	33.9633155595431	38.8812545599974
2002	3.66091454347794	0.0343864586768819	3.59332426061497	3.66092037675621	3.72847062098044	3.17084807541708	6	38.8968995155696	36.3547278661369	41.6154137293304
2003	3.57322273158064	0.0344161923451792	3.50557480901723	3.57322845750118	3.64083708094588	3.17084807541708	6	35.6312382339534	33.3005798256745	38.1237360254008
2004	3.30903367275489	0.0345223067593601	3.2411811826052	3.30903862454382	3.37685713957271	3.17084807541708	6	27.3586752608869	25.5638995545674	29.2786077831426
2005	2.96899589196198	0.0347182284760151	2.9007640166569	2.96899997551976	3.03720385171635	3.17084807541708	6	19.4723574257981	18.1880360249005	20.8468707222343
2006	2.58084669036249	0.0350537643915733	2.51196342482761	2.58084981145941	2.64971170711853	3.17084807541708	6	13.2083167810983	12.3291135992043	14.1499587249245
2007	2.28933356691195	0.0354420679302634	2.21969905228126	2.28933463246411	2.35896189257367	3.17084807541708	6	9.86835888836616	9.20456035757251	10.5799626118645
2008	1.97440289173155	0.0361579757185054	1.9033734151822	1.97440339311132	2.04542951048396	3.17084807541708	6	7.20231780609981	6.70848682541663	7.73247900557091
2009	1.85933409647511	0.0371513213691113	1.78636889288343	1.85933357522379	1.93230243810575	3.17084807541708	6	6.41946060638474	5.96774356044206	6.90539118792381
2010	1.95652274043116	0.0368304730797036	1.88418400277196	1.95652216291376	2.02886493745474	3.17084807541708	6	7.07468373264974	6.5809821872181	7.60544879755119
2011	2.07441176120657	0.036494951654178	2.00272173679028	2.07441327941101	2.14609299433632	3.17084807541708	6	7.95986278153092	7.40919455812129	8.55138274416414
2012	2.11070159687785	0.0362845823132786	2.03941880178165	2.11070424217788	2.18196900180958	3.17084807541708	6	8.25403025548422	7.68614072917364	8.86374181143671
2013	2.17949174922659	0.0362415220494282	2.1082894908995	2.17949558662027	2.25067164292163	3.17084807541708	6	8.84181125911332	8.23414465249204	9.49411034743329
2014	2.17807003824666	0.0363416652594341	2.10666781642029	2.17807543057342	2.24944081304599	3.17084807541708	6	8.82924969053962	8.22080237159316	9.48243190133955
2015	2.25036437101581	0.0361308863658196	2.17937386551973	2.25036961609402	2.32132427728091	3.17084807541708	6	9.49119352220495	8.84076901505978	10.1891586469072
2016	2.6782303408158	0.0354964086540237	2.60848308677321	2.67823370856077	2.74795792070082	3.17084807541708	6	14.5593054761334	13.5784379096968	15.6107209828176
2017	2.67241297883594	0.0355102117333466	2.60264217588485	2.67241519340829	2.74217085663253	3.17084807541708	6	14.4748546048106	13.4993586361819	15.5206416392013
2018	2.7915636065386	0.035288142679703	2.72222748675583	2.79156528564247	2.86088992374462	3.17084807541708	6	16.3064968236339	15.2141738997633	17.4770732805225
2019	2.79639400317164	0.0352846778735886	2.72706635948536	2.79639509452683	2.86571528675536	3.17084807541708	6	16.3854542152224	15.2879717561705	17.5616103003397
2020	2.84121018484915	0.0351803361673275	2.77208787819345	2.84121064387539	2.91032982937757	3.17084807541708	6	17.1364913157628	15.9919885016818	18.3628541770676
2021	2.89529472677169	0.0350936332308711	2.82634310932117	2.89529463544146	2.9642469046667	3.17084807541708	6	18.088831918737	16.8836062933635	19.380102679467
2022	2.90316509206297	0.0352560584194701	2.83389305474123	2.90316625382843	2.97243035749591	3.17084807541708	6	18.2317593413686	17.0115590095914	19.5393495414468
1985	3.1676384853371	0.035014482943294	3.09883798950976	3.16763821366807	3.23644053445283	3.1676384853371	8	23.7513289650213	22.1721720099835	25.4429969062625
1986	3.32790853586554	0.0344331898356507	3.26024855899654	3.32790543834678	3.3955862031267	3.1676384853371	8	27.8799707252686	26.0560127940883	29.8321360416937
1987	3.56797515840399	0.0342746678180234	3.50062103472029	3.56797306809011	3.63534121958723	3.1676384853371	8	35.444750436072	33.136024191511	37.9147879584658
1988	3.82426598988872	0.0341843241687726	3.75708383178073	3.82426528770827	3.8914521584001	3.1676384853371	8	45.7991709711043	42.8233635839745	48.9819644741844
1989	3.58229749144232	0.0342644925921108	3.51495938476088	3.58229673100712	3.6496399415009	3.1676384853371	8	35.9560547513636	33.6145626326978	38.4608154121906
1990	3.34850778383857	0.0343629978145124	3.2809794478778	3.348506460356	3.41604367904924	3.1676384853371	8	28.4602331218484	26.6018150355191	30.4487115322632
1991	3.22031202563605	0.0344305381737006	3.15265485785977	3.22030975292906	3.28798217391538	3.1676384853371	8	25.0359308149521	23.3981008276827	26.7887540356887
1992	3.15167589491694	0.0344692537655142	3.08394351632889	3.15167355392987	3.21942164439397	3.1676384853371	8	23.3752061623828	21.8443764199028	25.0136492128087
1993	3.12456820100698	0.0344827573216459	3.05680945272949	3.12456588436963	3.19234018136121	3.1676384853371	8	22.7500695152341	21.2596190202952	24.3453333273646
1994	3.36782908329933	0.0343429207371453	3.30033704926467	3.36782874150152	3.43532307083946	3.1676384853371	8	29.0154684700129	27.1217787558703	31.0414395296577
1995	3.50644949333521	0.0342808993178599	3.43907492792402	3.50645031333567	3.57381937755698	3.1676384853371	8	33.3297200630241	31.1581213243092	35.6525038122576
1996	3.33651249936033	0.0343538086084755	3.2689965138011	3.33651311996599	3.40402494279607	3.1676384853371	8	28.1208838934818	26.2849495204862	30.0849468736601
1997	3.17501510203788	0.0344353094332961	3.10734031859168	3.17501574577795	3.24268621179784	3.1676384853371	8	23.9271812148436	22.3614907977102	25.602402936764
1998	3.34335270253416	0.0343521679975661	3.27583968052945	3.34335340423943	3.41086171933466	3.1676384853371	8	28.3138958205801	26.4654386668195	30.2913356456579
1999	3.52249927016113	0.0342762191052775	3.45512952095466	3.52250159540091	3.58985574260979	3.1676384853371	8	33.8689704804832	31.662389359604	36.2288492702474
2000	3.48641066000966	0.0342864192913892	3.41901891643756	3.48641373153284	3.55378486531454	3.1676384853371	8	32.6684787371592	30.5394385775621	34.9453308742958
2001	3.56775689604433	0.0342542000687331	3.50042495355702	3.56776099830433	3.63506541433857	3.1676384853371	8	35.4370150254095	33.1295274783037	37.9043323028736
2002	3.58843769814372	0.0342476789028982	3.52111697191582	3.58844231974517	3.65573203456873	3.1676384853371	8	36.177511559209	33.8221858046548	38.6958374403049
2003	3.5258819906473	0.0342704595897682	3.45851674457849	3.52588666716034	3.593220533267	3.1676384853371	8	33.9837337373487	31.7698187938746	36.3509570821992
2004	3.37930949143645	0.0343284775931548	3.31183259148769	3.37931370082393	3.4467623554337	3.1676384853371	8	29.3504973447286	27.4353572328229	31.3985701556681
2005	3.16585222079912	0.0344308266273145	3.0981767998827	3.16585614540923	3.23350523217845	3.1676384853371	8	23.708940677979	22.1575168452964	25.3684235208343
2006	2.87193113128026	0.0346202542842123	2.80388776403694	2.87193469635942	2.93995414281597	3.1676384853371	8	17.6711105051373	16.5087041166521	18.9149789046981
2007	2.64444486367694	0.0348135515536396	2.57602821354676	2.64444727797988	2.71284773137665	3.1676384853371	8	14.0756290208958	13.1448259004248	15.072135852727
2008	2.3731481638302	0.0351217165743367	2.30413271475528	2.37314999472339	2.44215316463891	3.1676384853371	8	10.7311224938323	10.0154881994582	11.4977707027063
2009	2.0438662164033	0.0356636657898583	1.97379688261813	2.04386719053897	2.11392999911267	3.1676384853371	8	7.7204003106487	7.19795445811948	8.28072064568308
2010	1.93853396167884	0.0360223977639416	1.86776809948089	1.93853391729281	2.00930009284758	3.1676384853371	8	6.9485566495055	6.47383131550371	7.45809554572832
