jaar	gem_jaar_t	var_sim	og_jaar_t	bg_jaar_t	gem_jaar	og_jaar	bg_jaar	tijdvenster	nat_ind_j	nat_ind_j_var	lcl	ucl
1986	3.39118049763337	0.00485913342383528	3.25455382761245	3.52780716765429	29.7009935358118	25.9080524972206	34.0492214576518	30	27.3224137931034	9.85490190249703	21.1694802530242	33.4753473331827
1987	3.50994790653292	0.00566916005439901	3.36237200990688	3.65752380315896	33.4465253930923	28.8575601794919	38.7652335787476	0	44.3836206896552	30.0628307074911	33.6370226025442	55.1302187767662
1987	3.45621803089506	0.00490859190638398	3.31889779688869	3.59353826490143	31.6968729496192	27.6298800295119	36.3625087662767	2	39.5551724137931	14.4892727955441	32.0944760407082	47.015868786878
1987	3.47025790462343	0.00444539467702054	3.33957727028443	3.60093853896242	32.1450317280878	28.2072001630323	36.632599436579	4	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1987	3.49065391003173	0.00403526409390505	3.36614740199642	3.61516041806704	32.8073937774732	28.9667147048292	37.1573061507988	6	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1987	3.48897186142754	0.00372984782989816	3.36926980036201	3.60867392249308	32.7522565313266	29.0573016781915	36.9170654513641	8	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1987	3.48433070743664	0.0035651676467581	3.36730101875986	3.60136039611343	32.6006004670158	29.0001504748185	36.6480564207019	10	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1987	3.46810604241816	0.00339296373832047	3.35393770400014	3.58227438083618	32.0759344198311	28.6151902371319	35.9552237947458	20	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1987	3.49324954775498	0.00384399497525643	3.37172962717837	3.61476946833159	32.8926604992508	29.1288655894001	37.1427823510121	30	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1988	3.50868981895033	0.00486310447762114	3.37200733228423	3.64537230561644	33.4044731930365	29.1369559474169	38.2970283964484	0	64.2224137931034	40.3396143375681	51.7737728054614	76.6710547807455
1988	3.4416897644822	0.0041185324086846	3.31590521017921	3.56747431878519	31.2397013317425	27.5473188151627	35.4270027455196	2	57.2818965517241	25.9776909407138	47.2921068883806	67.2716862150677
1988	3.46952084382132	0.003930603509234	3.34663957412951	3.59240211351314	32.1213476146068	28.4071130731532	36.3212189116645	4	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1988	3.51307062031508	0.00374555251206264	3.39311681866486	3.63302442196529	33.5511325630231	29.7585599097552	37.8270487441342	6	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1988	3.5189130018265	0.00348220982241228	3.40325290821691	3.63457309543609	33.7477248038362	30.0617292179311	37.8856758764272	8	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1988	3.5139215973442	0.00333380904017595	3.40075287017657	3.62709032451182	33.5796959578079	29.9866676188504	37.6032440466971	10	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1988	3.49196675556578	0.00373548255130743	3.37217431102481	3.61175920010676	32.850493103066	29.1418216058447	37.0311407334314	20	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1988	3.53665309499273	0.00511414321607836	3.39648714841908	3.67681904156638	34.3517545165488	29.8590252752673	39.5204809094247	30	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1989	3.4999358364286	0.00481098392482173	3.36398777338394	3.63588389947327	33.1133272211924	28.9042248606585	37.9353691352642	0	17.023275862069	12.4323027228446	10.1124196097599	23.9341321143781
1989	3.4038352675976	0.00415509335269101	3.27749364095104	3.53017689424415	30.0792410465348	26.5092476741096	34.1300044821409	2	32.4224137931034	12.264977209671	25.5582214554229	39.286606130784
1989	3.41157435102984	0.00370085475786343	3.29233843514117	3.5308102669185	30.3129299049914	26.9057074009349	34.1516283416131	4	37.5931034482759	9.54044954836556	31.5391302913316	43.6470766052201
1989	3.47056771223914	0.00355646754506408	3.35368090493772	3.58745451954055	32.1549920465361	28.6078428265526	36.1419600835171	6	36.7275862068966	8.00901537434549	31.1807462540869	42.2744261597062
1989	3.48632481812201	0.00334187503764804	3.3730192703998	3.59963036584421	32.6656745336384	29.16645566714	36.5847089860756	8	36.7275862068966	8.00901537434549	31.1807462540869	42.2744261597062
1989	3.48319218316436	0.00319297396872835	3.37243962654255	3.59394473978617	32.5635050131374	29.149554409103	36.3772922171833	10	36.7275862068966	8.00901537434549	31.1807462540869	42.2744261597062
1989	3.46409901975731	0.00337020289123705	3.35031426055391	3.57788377896071	31.9476625894386	28.5116923362382	35.7977047764145	20	36.7275862068966	8.00901537434549	31.1807462540869	42.2744261597062
1989	3.49224799233626	0.0040987183254963	3.36676637488084	3.61772960979167	32.859733168917	28.9846498658987	37.2528931323333	30	36.7275862068966	8.00901537434549	31.1807462540869	42.2744261597062
1990	3.49480443428236	0.00505795201584748	3.35541064509475	3.63419822346997	32.9438446363611	28.6573697831298	37.8714762603091	0	9.68706896551724	3.48515855445689	6.02802741030069	13.3461105207338
1990	3.36498666848585	0.00467997497799813	3.23090239694188	3.49907094002983	28.9331115742928	25.3024795520703	33.0847000052997	2	11.8379310344828	3.90242881281682	7.96603608145045	15.7098259875151
1990	3.32135749253084	0.00386826010697839	3.19945462945139	3.44326035561029	27.6979247753896	24.5191545253371	31.2888046800462	4	25.8163793103448	5.03642479973715	21.4177511707233	30.2150074499663
1990	3.38759183060111	0.00339924622936604	3.27331784268289	3.50186581851932	29.5945975834928	26.3987812069429	33.1772970601587	6	28.8672413793103	4.39166369401506	24.7598072353552	32.9746755232655
1990	3.41534767999014	0.00314576681158421	3.30541689365901	3.52527846632128	30.4275266308767	27.2599037012384	33.9632299152493	8	28.8672413793103	4.39166369401506	24.7598072353552	32.9746755232655
1990	3.41560371622121	0.00299546123907498	3.30833133442594	3.52287609801648	30.4353181775325	27.3394669607741	33.8817356569782	10	28.8672413793103	4.39166369401506	24.7598072353552	32.9746755232655
1990	3.40459008066922	0.00269985981435486	3.30274813713501	3.50643202420343	30.1019538217327	27.187250645172	33.329137826838	20	28.8672413793103	4.39166369401506	24.7598072353552	32.9746755232655
1990	3.39924974879942	0.00284920267953818	3.29462901943037	3.50387047816848	29.941627876303	26.967407829636	33.2438729575555	30	28.8672413793103	4.39166369401506	24.7598072353552	32.9746755232655
1991	3.49978370972341	0.00522096835020788	3.35816142329165	3.64140599615516	33.1082901829678	28.7363083726092	38.1454313694809	0	14.4068965517241	6.35283351064939	9.46675027711741	19.3470428263309
1991	3.348808556572	0.00513347832019751	3.20837789640525	3.48923921673876	28.4687944714042	24.7389245617431	32.7610141917158	2	12.5586206896552	3.67086342491186	8.80335918968724	16.3138821896231
1991	3.24418057802328	0.00454433838507816	3.11205363020371	3.37630752584286	25.6406909040001	22.4671362463306	29.2625202796753	4	18.0629310344828	2.71069363174583	14.8359509205504	21.2899111484151
1991	3.30245261202869	0.00354820007906861	3.18570174297947	3.41920348107792	27.1792173171182	24.1842535827173	30.5450755982413	6	24.0491379310345	2.86818262771971	20.7297388314009	27.368537030668
1991	3.3414421458004	0.00310039857470721	3.23230694907361	3.45057734252719	28.2598521594406	25.3380431732965	31.5185840757859	8	25.126724137931	2.76762408212863	21.8660333102221	28.38741496564
1991	3.34540090652269	0.0029434646928682	3.23906364135134	3.45173817169405	28.3719478858718	25.509824216237	31.5551930117285	10	25.126724137931	2.76762408212863	21.8660333102221	28.38741496564
1991	3.34269117102853	0.00259227917851752	3.24289888829989	3.44248345375717	28.2951714805008	25.6078485453204	31.2645057898567	20	25.126724137931	2.76762408212863	21.8660333102221	28.38741496564
1991	3.30927255219718	0.00311257015490561	3.1999233432056	3.41862176118877	27.3652114666267	24.5306496840638	30.5273120874448	30	25.126724137931	2.76762408212863	21.8660333102221	28.38741496564
1992	3.51606544370396	0.00513630847754875	3.37559607819193	3.65653480921598	33.6517628893612	29.241708932332	38.726913949604	0	17.7853448275862	13.8857659141164	10.4816773696806	25.0890122854918
1992	3.36307889028903	0.00513533523522165	3.22262283367477	3.50353494690329	28.8779662341295	25.0938509405084	33.2327204699108	2	16.3612068965517	7.36837694526149	11.0408350229966	21.6815787701069
1992	3.2175550380144	0.00500407772689698	3.07890560600817	3.35620447002062	24.9670021250316	21.7346031565907	28.6801277492986	4	14.6370689655172	3.94982029799529	10.7417346208456	18.5324033101889
1992	3.2483587317692	0.00385006327277331	3.12674293070418	3.36997453283422	25.7480457691404	22.7995986036917	29.0777865195575	6	20.5379310344828	3.07206479337464	17.1025789258587	23.9732831431069
1992	3.29122383161167	0.00316597879074902	3.18094045062187	3.40150721260147	26.8757349113264	24.0693789737749	30.0092963682564	8	23.3870689655172	2.70118719621587	20.1657523506868	26.6083855803477
1992	3.2979468288471	0.00297497878195347	3.19104183135515	3.40485182633904	27.0570291402806	24.3137450744332	30.109833909043	10	23.3870689655172	2.70118719621587	20.1657523506868	26.6083855803477
1992	3.30022065154642	0.00280712576356263	3.19637531302175	3.40406599007108	27.1186220264296	24.4437684183741	30.0861818040931	20	23.3870689655172	2.70118719621587	20.1657523506868	26.6083855803477
1992	3.25638427045412	0.00363828872464245	3.13816054202117	3.37460799888706	25.9555191356868	23.061407329719	29.2128300745474	30	23.3870689655172	2.70118719621587	20.1657523506868	26.6083855803477
1993	3.54088971977543	0.00488804038961986	3.40385725661153	3.67792218293932	34.4975987365349	30.0799024666573	39.5641016424886	0	24.3413793103448	10.0359027473559	18.1321986885363	30.5505599321533
1993	3.40374405080536	0.00474989120388719	3.26866192005205	3.53882618155866	30.076497439787	26.2761562118579	34.4264850213247	2	21.8327586206897	6.95273343137868	16.6646234879765	27.0008937534028
1993	3.25147574007704	0.00470599084358273	3.11701929945515	3.38593218069893	25.8284278524432	22.5789780688916	29.5455216482087	4	18.4775862068966	4.08257781045956	14.5173297863271	22.437842627466
1993	3.24407432850363	0.00390113541833446	3.12165455141237	3.36649410559489	25.6379667376312	22.6838802573912	28.9767593102028	6	19.526724137931	2.84593394715981	16.2202245006395	22.8332237752226
1993	3.27664494459921	0.00318357306756902	3.16605554955442	3.387234339644	26.4867589167319	23.7137618775042	29.5840196733439	8	22.698275862069	2.47141169660179	19.6170139170754	25.7795378070625
1993	3.28384954588483	0.00293304634748416	3.17770063704213	3.38999845472753	26.6782745224604	23.9915248574304	29.6659064284248	10	23.4801724137931	2.33129202129879	20.4875328716796	26.4728119559066
1993	3.28653179021462	0.00280578177570359	3.18271131405725	3.39035226637199	26.7499282264384	24.1120403194717	29.6764044286105	20	23.4801724137931	2.33129202129879	20.4875328716796	26.4728119559066
1993	3.25200048177619	0.00329631981993307	3.13946985385537	3.36453110969702	25.8419846621616	23.0916216789352	28.9199338428703	30	23.4801724137931	2.33129202129879	20.4875328716796	26.4728119559066
1994	3.56750801890712	0.0046780778314209	3.43345092734838	3.70156511046585	35.4281966599489	30.9833798656577	40.5106584245589	0	58.1060344827586	36.45376631047	46.2721514066799	69.9399175588373
1994	3.45730331460967	0.00435527715124258	3.32795404826381	3.58665258095554	31.7312917233245	27.8812396384754	36.1129880696287	2	46.5172413793103	16.765449444062	38.4918971135291	54.5425856450916
1994	3.32365548246488	0.00412407304881716	3.19778634794677	3.44952461698298	27.7616475167843	24.4782837747715	31.4854211160221	4	35.0784482758621	6.6792641513862	30.0129708882938	40.1439256634303
1994	3.28411429014448	0.00368006708855217	3.1652137193831	3.40301486090586	26.6853383775139	23.6938073176341	30.0545739558047	6	29.1163793103448	3.84179111385777	25.2746837546044	32.9580748660853
1994	3.29323350068418	0.00313982787650588	3.1834065332746	3.40306046809376	26.9298005534065	24.1288093016553	30.0559446916637	8	29.4241379310345	3.11899117591839	25.9626474281719	32.8856284338971
1994	3.29705841890002	0.00284175695913725	3.19257447977911	3.40154235802092	27.0330020809736	24.3510380687263	30.0103510760987	10	29.6612068965517	2.66045999176002	26.4642672498982	32.8581465432053
1994	3.29685616116842	0.0026079601268024	3.1967625069084	3.39694981542844	27.0275350001928	24.4532347286029	29.8728432575096	20	29.6612068965517	2.66045999176002	26.4642672498982	32.8581465432053
1994	3.28313952784004	0.0027226403945213	3.1808688314525	3.38541022422759	26.6593391891554	24.0676552065737	29.5301041959548	30	29.6612068965517	2.66045999176002	26.4642672498982	32.8581465432053
1995	3.58564149922398	0.00462289791078393	3.45237738322095	3.718905615227	36.0764933398057	31.575369902799	41.2192596857486	0	52.1551724137931	28.63879988318	41.6661870657614	62.6441577618248
1995	3.50209957710322	0.00421547465546155	3.37484327102599	3.62935588318044	33.1850534446624	29.2197038481352	37.6885329792752	2	53.8	22.2336969355613	44.5580862291594	63.0419137708405
1995	3.38878680148692	0.00386614407732751	3.26691728484121	3.51065631813264	29.6299834042846	26.2303538703314	33.4702276941524	4	44.4775862068966	11.3201208356802	37.8830903048318	51.0720821089613
1995	3.3349870081572	0.00353845596651165	3.2183965606885	3.4515774556259	28.0780184362297	24.9880212662258	31.550121992686	6	37.2793103448276	6.43558149237541	32.3070945549499	42.2515261347053
1995	3.31893755057264	0.00315812465770241	3.20879104956135	3.42908405158393	27.6309784408629	24.7491476382071	30.8483742858604	8	34.0775862068966	4.54426982289255	29.8993967722701	38.255775641523
1995	3.31695237472966	0.00283071743293484	3.21267158028331	3.42123316917601	27.576180499715	24.8453740499808	30.60713553449	10	33.6844827586207	3.70497804409955	29.911812132365	37.4571533848764
1995	3.31384208113594	0.00250980265624958	3.21565013704556	3.41203402522633	27.4905437289543	24.9194877279731	30.326867179746	20	33.3310344827586	3.39343555082713	29.7204636120988	36.9416053534185
1995	3.31340511395424	0.00264616422854286	3.21258098737548	3.414229240533	27.4785338876819	24.8431233372503	30.3935143084168	30	33.3310344827586	3.39343555082713	29.7204636120988	36.9416053534185
1996	3.59242456024486	0.00466780362815053	3.45851476068597	3.72633435980375	36.3220342134715	31.7697557660311	41.5266072273431	0	7.82586206896552	3.17265562091912	4.33471987287512	11.3170042650559
1996	3.53081924231519	0.00422120600226862	3.40347645697454	3.65816202765584	34.1519348674009	30.0684502313592	38.7899823972559	2	22.2681034482759	4.35732754709306	18.176757764407	26.3594491321448
1996	3.42459923712579	0.00388797949613383	3.30238605439844	3.54681241985313	30.7103348229148	27.177408393021	34.7025239234261	4	32.3965517241379	5.72084506748441	27.7085672519742	37.0845361963016
1996	3.37228619524079	0.00355553365512562	3.2554147355531	3.48915765492848	29.145082298114	25.9303665491364	32.7583422530573	6	31.1068965517241	4.32307549492042	27.0316632061001	35.1821298973482
1996	3.34072060489654	0.00324558466377438	3.22905934015198	3.45238186964111	28.2394688747418	25.2558885934104	31.5755115634927	8	28.6448275862069	3.14369130316874	25.1696578766455	32.1199972957683
1996	3.33180578689231	0.00290310344871222	3.22620009477028	3.43741147901434	27.9888379735068	25.1837789492989	31.1063344657029	10	29.0560344827586	2.74379374230761	25.8094119237831	32.3026570417342
1996	3.32653692627891	0.00249959659707703	3.22854483329518	3.42452901926263	27.8417565036342	25.2428976078167	30.7081784845343	20	29.3370689655172	2.40629076965601	26.2966731655085	32.3774647655259
1996	3.32298495046011	0.00264123639431652	3.22225474777787	3.42371515314236	27.7430386832258	25.0846159476178	30.6831963059039	30	29.3370689655172	2.40629076965601	26.2966731655085	32.3774647655259
1997	3.59001054243903	0.00476582588716266	3.45470201821338	3.72531906666468	36.2344579240263	31.6488564942318	41.4844669439266	0	5.88706896551724	2.03242976458685	3.09282806973949	8.68130986129499
1997	3.55529147774031	0.00421108442641038	3.42810145481203	3.6824815006686	34.9980196248105	30.8180776599898	39.7448987951907	2	6.26465517241379	1.68563626478503	3.71994688367063	8.80936346115696
1997	3.45295879249958	0.00397529535323866	3.32938090358331	3.57653668141585	31.5937334536887	27.921050529004	35.7495142421611	4	20.4931034482759	2.46768842439035	17.4141633950858	23.5720435014659
1997	3.4073028810175	0.00358491526509706	3.2899495236629	3.52465623837211	30.1837252772124	26.8415087606593	33.9421036177198	6	24.4612068965517	2.743126199491	21.2149793001	27.7074344930034
1997	3.37035044614266	0.00328610838767757	3.25799425369159	3.48270663859373	29.0887193012506	25.9973407434252	32.5476978179371	8	24.3448275862069	2.37564303147882	21.3238558435835	27.3657993288303
1997	3.35215540154434	0.0029695138057316	3.2453486403534	3.45896216273528	28.5642347358456	25.6706583276655	31.783972799995	10	24.4853448275862	2.05836088251246	21.6733350185244	27.297354636648
1997	3.34018141605351	0.00249653495034538	3.24224935457594	3.43811347753108	28.2242465724079	25.5912207848227	31.1281787327834	20	25.9206896551724	1.82301937960239	23.2743126509116	28.5670666594332
1997	3.32795820248103	0.00268820329800565	3.22633634563115	3.42958005933092	27.881355463442	25.1872104946308	30.8636791138312	30	25.9206896551724	1.82301937960239	23.2743126509116	28.5670666594332
1998	3.57480647215917	0.00489928201539842	3.43761652431183	3.7119964200065	35.6877135811527	31.1127133272626	40.9354493532514	0	43.8905172413793	22.5804737598306	34.5768097091575	53.2042247736011
1998	3.57549984001363	0.00420645497273116	3.44837974945654	3.70261993057073	35.7124668751267	31.4493951062694	40.5534124264531	2	30.9103448275862	10.1562888791539	24.664033967714	37.1566556874584
1998	3.49856350222184	0.00386746800280171	3.37667312081476	3.62045388362892	33.0679158364722	29.2732204658027	37.3545185793763	4	25.6560344827586	4.95639194411415	21.2924951747531	30.0195737907641
1998	3.45663069442503	0.00347743497186927	3.34104992531557	3.57221146353448	31.7099557923199	28.2487702399456	35.5952237145179	6	29.1025862068966	4.22798173905334	25.0724231024122	33.1327493113809
1998	3.41886463750851	0.00318121890056413	3.30831613897322	3.5294131360438	30.5347273491154	27.3390515283529	34.1039473632752	8	28.8181034482759	3.42353058441288	25.1915575581649	32.4446493383868
1998	3.39033878273504	0.00292371319181725	3.28435889503136	3.49631867043872	29.676004285445	26.6918665400667	32.993767184764	10	27.5163793103448	2.64940151918143	24.3260907848213	30.7066678358684
1998	3.3619117703687	0.00244221735420874	3.26505093107888	3.45877260965852	28.8442818451634	26.1814444060767	31.7779486211278	20	28.2456896551724	2.0162184872854	25.4626149273299	31.0287643830149
1998	3.34779168422148	0.00265903671349298	3.24672262150417	3.44886074693878	28.4398600552505	25.7059535702819	31.4645258247607	30	28.2456896551724	2.0162184872854	25.4626149273299	31.0287643830149
1999	3.53745228646756	0.00497625880798895	3.3991887850047	3.67571578793042	34.3792191191802	29.9398025766865	39.4769038378679	0	55.7370689655172	38.0997265290903	43.6389736842693	67.8351642467652
1999	3.57443011372152	0.00432360591988537	3.44555201433364	3.7033082131094	35.6742847362142	31.3605901647341	40.5813342400558	2	51.4646551724138	26.0588362981622	41.4592753433908	61.4700350014368
1999	3.55140940395293	0.00369304191715274	3.43229941348641	3.67051939441945	34.86241810806	30.9477226081049	39.2722983765821	4	36.9689655172414	11.4654842814527	30.3322641968843	43.6056668375984
1999	3.5117002906881	0.00330840076517514	3.39896364012806	3.62443694124814	33.5051879388828	29.9330625422995	37.503600483027	6	35.8724137931034	8.26138848905855	30.2388580758351	41.5059695103718
1999	3.47541061215267	0.00302673181879976	3.3675797587057	3.58324146559964	32.3110931406301	29.0082351018933	35.9900123628801	8	34.9870689655172	6.41729020641676	30.0219242488981	39.9522136821363
1999	3.43999218571593	0.00280797910257346	3.33613106440267	3.54385330702918	31.1867144655111	28.1101596507551	34.5999870238087	10	33.1077586206897	4.84608581315059	28.7930485192113	37.422468722168
1999	3.38836071760011	0.00236949468055812	3.29295290468716	3.48376853051305	29.6173612350318	26.9222452192184	32.5822783123669	20	31.6163793103448	3.06766934987588	28.1834856949697	35.0492729257199
1999	3.37856103833907	0.00255390595501578	3.27951011650192	3.47761196017622	29.3285380928414	26.5627568557636	32.3822994478306	30	31.6163793103448	3.06766934987588	28.1834856949697	35.0492729257199
2000	3.47214968492215	0.00489764453477372	3.33498266539928	3.60931670444501	32.2059006229475	28.0778965004575	36.9408027028758	0	28.6137931034483	16.9390779564846	20.5469993241558	36.6805868827407
2000	3.53244434138104	0.00445729469528882	3.40158891237092	3.66329977039116	34.2074802660141	30.0117482210076	38.9897881833707	2	37.3318965517241	15.629559434779	29.5831859799808	45.0806071234675
2000	3.58015061316277	0.00372732228200681	3.46048908518256	3.69981214114297	35.8789442814133	31.8325415324344	40.4397066893676	4	37.0775862068966	11.5124061267914	30.4273185899745	43.7278538238186
2000	3.55205162450733	0.00322059217140729	3.44082111212121	3.66328213689345	34.8848146605385	31.2125766740786	38.9891006630918	6	33.3965517241379	7.78486972484719	27.9278813615202	38.8652220867556
2000	3.52022222411834	0.00293907048820507	3.41396436235043	3.62648008588625	33.7919370129381	30.3854647957021	37.5803040948674	8	33.9663793103448	6.43287044714938	28.9952109255716	38.9375476951181
2000	3.48427279210444	0.00272456615682141	3.38196593335076	3.58657965085812	32.5987124470828	29.4285688864283	36.1103544419271	10	33.0275862068966	5.1412485136742	28.5834192106946	37.4717532030985
2000	3.41146005608839	0.00233466810859542	3.31675598539457	3.50616412678221	30.3094654884291	27.5707653637172	33.3202102326557	20	31.1956896551724	3.05139027525711	27.7719167536166	34.6194625567282
2000	3.40729505395101	0.00249658049698538	3.30936209914407	3.50522800875796	30.1834890281123	27.3676620474837	33.2890331782631	30	31.1956896551724	3.05139027525711	27.7719167536166	34.6194625567282
2001	3.38009573618738	0.004711215077307	3.24556468460083	3.51462678777393	29.3735830935382	25.6762049248585	33.6033843894766	0	49.4163793103448	36.9992374496735	37.4942876068447	61.3384710138449
2001	3.44375019357511	0.00448049039080688	3.31255472152929	3.57494566562092	31.3041348788022	27.4551762835876	35.6926814232857	2	42.148275862069	21.8446123036485	32.9875846967858	51.3089670273521
2001	3.55845899773818	0.00396571089258219	3.43503017223561	3.68188782324075	35.1090523081461	31.0323488667444	39.7213101486202	4	43.425	16.2852858048063	35.5154137941518	51.3345862058482
2001	3.56205817436182	0.00328084943904735	3.44979192295453	3.67432442576911	35.2356436641602	31.4938384820593	39.4220153613517	6	38.2775862068966	10.8443768383503	31.8231491236021	44.732023290191
2001	3.53979959213226	0.00295212486812571	3.43330601066656	3.64629317359796	34.4600124411813	30.9788901823787	38.3323111465703	8	37.2629310344828	8.39018588199094	31.5856307883925	42.940231280573
2001	3.50995021546306	0.00271671154132142	3.40779093268787	3.61210949823825	33.4466026188719	30.1984600901346	37.0441149451255	10	36.3887931034483	6.72060486941194	31.3076637342693	41.4699224726272
2001	3.42562612327569	0.00235410420096094	3.33052866432745	3.52072358222393	30.741887037897	27.9531156127386	33.8088831221426	20	33.1698275862069	3.71623997381981	29.3914274640089	36.9482277084049
2001	3.42802443036447	0.00251622208865144	3.32970699154631	3.52634186918264	30.8157040059992	27.9301567321267	33.9993657211765	30	33.1698275862069	3.71623997381981	29.3914274640089	36.9482277084049
2002	3.26076015538828	0.00457836106750363	3.12813952397325	3.39338078680331	26.0693463666297	22.8314626149917	29.7664162582849	0	42.0724137931035	23.9726947869078	32.4758777360991	51.6689498501078
2002	3.303506790305	0.00438394493837329	3.1737325136734	3.4332810669366	27.2078841649103	23.8965121627118	30.9781174629449	2	44.201724137931	21.5088550076142	35.1117066793532	53.2917415965089
2002	3.45934976833702	0.00412282756422197	3.33349964171525	3.58519989495879	31.7962948337882	28.0362871763825	36.0605653236726	4	42.4974137931034	16.3346844947535	34.5758404673654	50.4189871188415
2002	3.51650588992659	0.00345789272132473	3.40125034481816	3.63176143503502	33.6665879457912	30.0015889367573	37.7793038329055	6	41.1689655172414	12.818080397188	34.1517055353227	48.1862254991601
2002	3.51672047008703	0.00305923721912704	3.40831214152784	3.62512879864623	33.6738129027727	30.2142038970361	37.529556604408	8	38.2301724137931	9.70277334053028	32.1249145105607	44.3354303170255
2002	3.50100406610051	0.00278323015035691	3.39760166310324	3.60440646909779	33.148718759646	29.8923221488719	36.7598592686642	10	37.7784482758621	8.02510629837078	32.2260390369982	43.330857514726
2002	3.42369890338223	0.00239231657474675	3.32783272919369	3.51956507757077	30.682697715375	27.877857317583	33.769738052978	20	34.0612068965517	4.14723930627699	30.069711622974	38.0527021701295
2002	3.43074497002814	0.00256015462645717	3.33157294769826	3.52991699235802	30.8996534931881	27.9823218336666	34.1211351822261	30	34.0612068965517	4.14723930627699	30.069711622974	38.0527021701295
2003	3.12066268065063	0.00481008544134876	2.98472731280442	3.25659804849685	22.6613919343999	19.7811074461437	25.9610684489052	0	25.3103448275862	10.149492041638	19.0661244096992	31.5545652454732
2003	3.11542008950621	0.00444801901997168	2.98470088714051	3.2461392918719	22.5428983996992	19.7805847241533	25.6909628985153	2	30.576724137931	9.84500773150176	24.4268800991495	36.7265681767126
2003	3.27227699553817	0.00398151174304437	3.14860252156686	3.39595146950947	26.371318405668	23.3034757104021	29.8430347084531	4	35.0456896551724	10.6123703115547	28.6606695464438	41.430709763901
2003	3.39427089632107	0.00354769836093475	3.27752828189357	3.51101351074856	29.792923424096	26.5101659953405	33.4821851477677	6	37.673275862069	10.4886765051004	31.3255755176928	44.0209762064452
