jaar	tijdvenster	droogte_ind_j	droogte_ind_j_var	nat_ind_j	nat_ind_j_var	verdroging_ind_j	lcl	ucl
1985	0	4.08793103448276	2.85953318939441	21.1534482758621	15.7499320462273	-17.0655172413793	-23.044234564065	-11.0867999186936
1985	2	4.08793103448276	2.85953318939441	21.1534482758621	15.7499320462273	-17.0655172413793	-23.044234564065	-11.0867999186936
1985	4	4.08793103448276	2.85953318939441	21.1534482758621	15.7499320462273	-17.0655172413793	-23.044234564065	-11.0867999186936
1985	6	4.08793103448276	2.85953318939441	21.1534482758621	15.7499320462273	-17.0655172413793	-23.044234564065	-11.0867999186936
1985	8	4.08793103448276	2.85953318939441	21.1534482758621	15.7499320462273	-17.0655172413793	-23.044234564065	-11.0867999186936
1985	10	4.08793103448276	2.85953318939441	21.1534482758621	15.7499320462273	-17.0655172413793	-23.044234564065	-11.0867999186936
1985	20	4.08793103448276	2.85953318939441	21.1534482758621	15.7499320462273	-17.0655172413793	-23.044234564065	-11.0867999186936
1985	30	4.08793103448276	2.85953318939441	21.1534482758621	15.7499320462273	-17.0655172413793	-23.044234564065	-11.0867999186936
1986	0	16.5422413793103	7.25885507280389	30.8818965517241	19.9806187417861	-14.3396551724138	-21.573021007422	-7.10628933740556
1986	2	12.0956896551724	3.4389847221353	27.3224137931034	9.85490190249703	-15.226724137931	-20.27993078605	-10.1735174898121
1986	4	12.0956896551724	3.4389847221353	27.3224137931034	9.85490190249703	-15.226724137931	-20.27993078605	-10.1735174898121
1986	6	12.0956896551724	3.4389847221353	27.3224137931034	9.85490190249703	-15.226724137931	-20.27993078605	-10.1735174898121
1986	8	12.0956896551724	3.4389847221353	27.3224137931034	9.85490190249703	-15.226724137931	-20.27993078605	-10.1735174898121
1986	10	12.0956896551724	3.4389847221353	27.3224137931034	9.85490190249703	-15.226724137931	-20.27993078605	-10.1735174898121
1986	20	12.0956896551724	3.4389847221353	27.3224137931034	9.85490190249703	-15.226724137931	-20.27993078605	-10.1735174898121
1986	30	12.0956896551724	3.4389847221353	27.3224137931034	9.85490190249703	-15.226724137931	-20.27993078605	-10.1735174898121
1987	0	0.645689655172414	0.305346300874064	44.3836206896552	30.0628307074911	-43.7379310344828	-51.3754171652504	-36.1004449037151
1987	2	5.66293103448276	0.889314321401006	39.5551724137931	14.4892727955441	-33.8922413793103	-39.3272381717867	-28.457244586834
1987	4	6.18534482758621	0.902802441224941	35.6077586206897	9.64004820128502	-29.4224137931035	-33.9224924050983	-24.9223351811086
1987	6	6.18534482758621	0.902802441224941	35.6077586206897	9.64004820128502	-29.4224137931035	-33.9224924050983	-24.9223351811086
1987	8	6.18534482758621	0.902802441224941	35.6077586206897	9.64004820128502	-29.4224137931035	-33.9224924050983	-24.9223351811086
1987	10	6.18534482758621	0.902802441224941	35.6077586206897	9.64004820128502	-29.4224137931035	-33.9224924050983	-24.9223351811086
1987	20	6.18534482758621	0.902802441224941	35.6077586206897	9.64004820128502	-29.4224137931035	-33.9224924050983	-24.9223351811086
1987	30	6.18534482758621	0.902802441224941	35.6077586206897	9.64004820128502	-29.4224137931035	-33.9224924050983	-24.9223351811086
1988	0	0.980172413793103	0.317690314892463	64.2224137931034	40.3396143375681	-63.2422413793103	-72.0793535080799	-54.4051292505408
1988	2	0.787931034482759	0.195896332686651	57.2818965517241	25.9776909407138	-56.4939655172414	-63.5843975516627	-49.4035334828201
1988	4	3.92931034482759	0.374591495087302	46.8413793103448	12.2643786636627	-42.9120689655172	-47.8392318287609	-37.9849061022736
1988	6	3.92931034482759	0.374591495087302	46.8413793103448	12.2643786636627	-42.9120689655172	-47.8392318287609	-37.9849061022736
1988	8	3.92931034482759	0.374591495087302	46.8413793103448	12.2643786636627	-42.9120689655172	-47.8392318287609	-37.9849061022736
1988	10	3.92931034482759	0.374591495087302	46.8413793103448	12.2643786636627	-42.9120689655172	-47.8392318287609	-37.9849061022736
1988	20	3.92931034482759	0.374591495087302	46.8413793103448	12.2643786636627	-42.9120689655172	-47.8392318287609	-37.9849061022736
1988	30	3.92931034482759	0.374591495087302	46.8413793103448	12.2643786636627	-42.9120689655172	-47.8392318287609	-37.9849061022736
1989	0	72.3284482758621	30.5272563077581	17.023275862069	12.4323027228446	55.3051724137931	46.2213009381511	64.3890438894351
1989	2	48.2172413793103	13.533339174333	32.4224137931034	12.264977209671	15.7948275862069	8.75540956264878	22.834245609765
1989	4	30.5887931034483	5.1714040433277	37.5931034482759	9.54044954836556	-7.00431034482759	-12.3201854730567	-1.68843521659852
1989	6	26.5379310344828	3.7644068256253	36.7275862068966	8.00901537434549	-10.1896551724138	-14.9451140736876	-5.43419627114003
1989	8	26.5379310344828	3.7644068256253	36.7275862068966	8.00901537434549	-10.1896551724138	-14.9451140736876	-5.43419627114003
1989	10	26.5379310344828	3.7644068256253	36.7275862068966	8.00901537434549	-10.1896551724138	-14.9451140736876	-5.43419627114003
1989	20	26.5379310344828	3.7644068256253	36.7275862068966	8.00901537434549	-10.1896551724138	-14.9451140736876	-5.43419627114003
1989	30	26.5379310344828	3.7644068256253	36.7275862068966	8.00901537434549	-10.1896551724138	-14.9451140736876	-5.43419627114003
1990	0	74.4336206896552	36.4425114342783	9.68706896551724	3.48515855445689	64.7465517241379	55.9890938444583	73.5040096038176
1990	2	73.3887931034483	23.6602798595031	11.8379310344828	3.90242881281682	61.5508620689655	54.2747057472671	68.827018390664
1990	4	51.2879310344828	10.640674896218	25.8163793103448	5.03642479973715	25.4715517241379	19.9840593008183	30.9590441474576
1990	6	40.0620689655172	6.09193483113253	28.8672413793103	4.39166369401506	11.1948275862069	6.70741228927889	15.6822428831349
1990	8	40.0620689655172	6.09193483113253	28.8672413793103	4.39166369401506	11.1948275862069	6.70741228927889	15.6822428831349
1990	10	40.0620689655172	6.09193483113253	28.8672413793103	4.39166369401506	11.1948275862069	6.70741228927889	15.6822428831349
1990	20	40.0620689655172	6.09193483113253	28.8672413793103	4.39166369401506	11.1948275862069	6.70741228927889	15.6822428831349
1990	30	40.0620689655172	6.09193483113253	28.8672413793103	4.39166369401506	11.1948275862069	6.70741228927889	15.6822428831349
1991	0	34.0413793103448	25.6142192878153	14.4068965517241	6.35283351064939	19.6344827586207	11.7985198302187	27.4704456870227
1991	2	47.1629310344828	22.5786216414252	12.5586206896552	3.67086342491186	34.6043103448276	27.5036053857816	41.7050153038736
