jaar	tijdvenster	nat_ind_j	nat_ind_j_var	lcl	ucl
1985	0	21.1534482758621	15.7499320462273	13.3749562016367	28.9319403500874
1985	2	21.1534482758621	15.7499320462273	13.3749562016367	28.9319403500874
1985	4	21.1534482758621	15.7499320462273	13.3749562016367	28.9319403500874
1985	6	21.1534482758621	15.7499320462273	13.3749562016367	28.9319403500874
1985	8	21.1534482758621	15.7499320462273	13.3749562016367	28.9319403500874
1985	10	21.1534482758621	15.7499320462273	13.3749562016367	28.9319403500874
1985	20	21.1534482758621	15.7499320462273	13.3749562016367	28.9319403500874
1985	30	21.1534482758621	15.7499320462273	13.3749562016367	28.9319403500874
1986	0	30.8818965517241	19.9806187417861	22.1207582148158	39.6430348886325
1986	2	27.3224137931034	9.85490190249703	21.1694802530242	33.4753473331827
1986	4	27.3224137931034	9.85490190249703	21.1694802530242	33.4753473331827
1986	6	27.3224137931034	9.85490190249703	21.1694802530242	33.4753473331827
1986	8	27.3224137931034	9.85490190249703	21.1694802530242	33.4753473331827
1986	10	27.3224137931034	9.85490190249703	21.1694802530242	33.4753473331827
1986	20	27.3224137931034	9.85490190249703	21.1694802530242	33.4753473331827
1986	30	27.3224137931034	9.85490190249703	21.1694802530242	33.4753473331827
1987	0	44.3836206896552	30.0628307074911	33.6370226025442	55.1302187767662
1987	2	39.5551724137931	14.4892727955441	32.0944760407082	47.015868786878
1987	4	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1987	6	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1987	8	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1987	10	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1987	20	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1987	30	35.6077586206897	9.64004820128502	29.5222669256779	41.6932503157014
1988	0	64.2224137931034	40.3396143375681	51.7737728054614	76.6710547807455
1988	2	57.2818965517241	25.9776909407138	47.2921068883806	67.2716862150677
1988	4	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1988	6	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1988	8	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1988	10	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1988	20	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1988	30	46.8413793103448	12.2643786636627	39.977354465232	53.7054041554577
1989	0	17.023275862069	12.4323027228446	10.1124196097599	23.9341321143781
1989	2	32.4224137931034	12.264977209671	25.5582214554229	39.286606130784
1989	4	37.5931034482759	9.54044954836556	31.5391302913316	43.6470766052201
1989	6	36.7275862068966	8.00901537434549	31.1807462540869	42.2744261597062
1989	8	36.7275862068966	8.00901537434549	31.1807462540869	42.2744261597062
1989	10	36.7275862068966	8.00901537434549	31.1807462540869	42.2744261597062
1989	20	36.7275862068966	8.00901537434549	31.1807462540869	42.2744261597062
1989	30	36.7275862068966	8.00901537434549	31.1807462540869	42.2744261597062
1990	0	9.68706896551724	3.48515855445689	6.02802741030069	13.3461105207338
1990	2	11.8379310344828	3.90242881281682	7.96603608145045	15.7098259875151
1990	4	25.8163793103448	5.03642479973715	21.4177511707233	30.2150074499663
1990	6	28.8672413793103	4.39166369401506	24.7598072353552	32.9746755232655
1990	8	28.8672413793103	4.39166369401506	24.7598072353552	32.9746755232655
1990	10	28.8672413793103	4.39166369401506	24.7598072353552	32.9746755232655
1990	20	28.8672413793103	4.39166369401506	24.7598072353552	32.9746755232655
1990	30	28.8672413793103	4.39166369401506	24.7598072353552	32.9746755232655
1991	0	14.4068965517241	6.35283351064939	9.46675027711741	19.3470428263309
1991	2	12.5586206896552	3.67086342491186	8.80335918968724	16.3138821896231
1991	4	18.0629310344828	2.71069363174583	14.8359509205504	21.2899111484151
1991	6	24.0491379310345	2.86818262771971	20.7297388314009	27.368537030668
1991	8	25.126724137931	2.76762408212863	21.8660333102221	28.38741496564
1991	10	25.126724137931	2.76762408212863	21.8660333102221	28.38741496564
1991	20	25.126724137931	2.76762408212863	21.8660333102221	28.38741496564
1991	30	25.126724137931	2.76762408212863	21.8660333102221	28.38741496564
1992	0	17.7853448275862	13.8857659141164	10.4816773696806	25.0890122854918
1992	2	16.3612068965517	7.36837694526149	11.0408350229966	21.6815787701069
1992	4	14.6370689655172	3.94982029799529	10.7417346208456	18.5324033101889
1992	6	20.5379310344828	3.07206479337464	17.1025789258587	23.9732831431069
1992	8	23.3870689655172	2.70118719621587	20.1657523506868	26.6083855803477
1992	10	23.3870689655172	2.70118719621587	20.1657523506868	26.6083855803477
1992	20	23.3870689655172	2.70118719621587	20.1657523506868	26.6083855803477
1992	30	23.3870689655172	2.70118719621587	20.1657523506868	26.6083855803477
1993	0	24.3413793103448	10.0359027473559	18.1321986885363	30.5505599321533
1993	2	21.8327586206897	6.95273343137868	16.6646234879765	27.0008937534028
1993	4	18.4775862068966	4.08257781045956	14.5173297863271	22.437842627466
1993	6	19.526724137931	2.84593394715981	16.2202245006395	22.8332237752226
1993	8	22.698275862069	2.47141169660179	19.6170139170754	25.7795378070625
1993	10	23.4801724137931	2.33129202129879	20.4875328716796	26.4728119559066
1993	20	23.4801724137931	2.33129202129879	20.4875328716796	26.4728119559066
1993	30	23.4801724137931	2.33129202129879	20.4875328716796	26.4728119559066
1994	0	58.1060344827586	36.45376631047	46.2721514066799	69.9399175588373
1994	2	46.5172413793103	16.765449444062	38.4918971135291	54.5425856450916
1994	4	35.0784482758621	6.6792641513862	30.0129708882938	40.1439256634303
1994	6	29.1163793103448	3.84179111385777	25.2746837546044	32.9580748660853
1994	8	29.4241379310345	3.11899117591839	25.9626474281719	32.8856284338971
1994	10	29.6612068965517	2.66045999176002	26.4642672498982	32.8581465432053
1994	20	29.6612068965517	2.66045999176002	26.4642672498982	32.8581465432053
1994	30	29.6612068965517	2.66045999176002	26.4642672498982	32.8581465432053
1995	0	52.1551724137931	28.63879988318	41.6661870657614	62.6441577618248
1995	2	53.8	22.2336969355613	44.5580862291594	63.0419137708405
1995	4	44.4775862068966	11.3201208356802	37.8830903048318	51.0720821089613
1995	6	37.2793103448276	6.43558149237541	32.3070945549499	42.2515261347053
1995	8	34.0775862068966	4.54426982289255	29.8993967722701	38.255775641523
1995	10	33.6844827586207	3.70497804409955	29.911812132365	37.4571533848764
1995	20	33.3310344827586	3.39343555082713	29.7204636120988	36.9416053534185
1995	30	33.3310344827586	3.39343555082713	29.7204636120988	36.9416053534185
1996	0	7.82586206896552	3.17265562091912	4.33471987287512	11.3170042650559
1996	2	22.2681034482759	4.35732754709306	18.176757764407	26.3594491321448
